Variable;Valeur
GVL_Troubleshooting.HomingM1.Step3_EncoderAvailable;FALSE
GVL_Troubleshooting.HomingM1.HwIn_ContactorsReleased_DI;FALSE
GVL_Troubleshooting.HomingM1.HwIn_BrakeIsOpen_DI;FALSE
GVL_Troubleshooting.HomingM1.HwIn_TopPositionFree_DI;FALSE
GVL_Troubleshooting.HomingM1.Step4_ContactorsReleased;FALSE
GVL_Troubleshooting.HomingM1.Step5_BrakeApplied;TRUE
GVL_Troubleshooting.HomingM1.TopPositionSensorActive;TRUE
GVL_Troubleshooting.HomingM1.BucketIsOpen;FALSE
GVL_Troubleshooting.HomingM1.AllConditionsMet;FALSE
GVL_Troubleshooting.HomingM1.HomingBusy;FALSE
GVL_Troubleshooting.HomingM1.HomingDone;FALSE
GVL_Troubleshooting.HomingM1.HomingHomed;FALSE
GVL_Troubleshooting.HomingM1.HomingSuspect;FALSE
GVL_Troubleshooting.HomingM1.RejectErrorMask;ERREUR: Expression non valide
GVL_Troubleshooting.HomingM2.Step1_ModeAuthorized;ERREUR: Expression non valide
GVL_Troubleshooting.HomingM2.Step2_WinchSelected;ERREUR: Expression non valide
GVL_Troubleshooting.HomingM2.Step3_EncoderAvailable;ERREUR: Expression non valide
GVL_Troubleshooting.HomingM2.HwIn_ContactorsReleased_DI;ERREUR: Expression non valide
GVL_Troubleshooting.HomingM2.HwIn_BrakeIsOpen_DI;ERREUR: Expression non valide
GVL_Troubleshooting.HomingM2.HwIn_TopPositionFree_DI;ERREUR: Expression non valide
GVL_Troubleshooting.HomingM2.Step4_ContactorsReleased;ERREUR: Expression non valide
GVL_Troubleshooting.HomingM2.Step5_BrakeApplied;ERREUR: Expression non valide
GVL_Troubleshooting.HomingM2.TopPositionSensorActive;ERREUR: Expression non valide
GVL_Troubleshooting.HomingM2.BucketIsOpen;ERREUR: Expression non valide
GVL_Troubleshooting.HomingM2.AllConditionsMet;ERREUR: Expression non valide
GVL_Troubleshooting.HomingM2.HomingBusy;ERREUR: Expression non valide
GVL_Troubleshooting.HomingM2.HomingDone;ERREUR: Expression non valide
GVL_Troubleshooting.HomingM2.HomingHomed;ERREUR: Expression non valide
GVL_Troubleshooting.HomingM2.HomingSuspect;ERREUR: Expression non valide
GVL_Troubleshooting.HomingM2.RejectErrorMask;ERREUR: Expression non valide
GVL_Troubleshooting.Safety.SimulationModeActive;ERREUR: Expression non valide
GVL_Troubleshooting.Safety.SimSafetyActive;ERREUR: Expression non valide
GVL_Troubleshooting.Safety.HwIn_EmergencyChainClosed_DI;ERREUR: Expression non valide
GVL_Troubleshooting.Safety.HwIn_PowerContactorEngaged_DI;ERREUR: Expression non valide
GVL_Troubleshooting.Safety.HwIn_EmergencyBtnCut_HMI;ERREUR: Expression non valide
GVL_Troubleshooting.Safety.Step1_InputModulesOk;ERREUR: Expression non valide
GVL_Troubleshooting.Safety.Step2_EmergencyBtnNotCut;ERREUR: Expression non valide
GVL_Troubleshooting.Safety.Step3_EmergencyChainClosed;ERREUR: Expression non valide
GVL_Troubleshooting.Safety.Step4_ContactorReleased;ERREUR: Expression non valide
GVL_Troubleshooting.Safety.Step5_ArmingAllowed;ERREUR: Expression non valide
GVL_Troubleshooting.Safety.ArmingStep;ERREUR: Expression non valide
GVL_Troubleshooting.Safety.ArmingPulseActive;ERREUR: Expression non valide
GVL_Troubleshooting.Safety.ArmingBusy;ERREUR: Expression non valide
GVL_Troubleshooting.Safety.LockoutActive;ERREUR: Expression non valide
GVL_Troubleshooting.Safety.PowerContactorEngaged;ERREUR: Expression non valide
GVL_Troubleshooting.Safety.PowerCutOffActive;ERREUR: Expression non valide
GVL_Troubleshooting.Safety.PowerCutOffRequest;ERREUR: Expression non valide
GVL_Troubleshooting.Safety.MaintainAActive;ERREUR: Expression non valide
GVL_Troubleshooting.Safety.MaintainBActive;ERREUR: Expression non valide
GVL_Troubleshooting.Safety.AllConditionsMet;ERREUR: Expression non valide
GVL_Troubleshooting.Safety.SafetyError;ERREUR: Expression non valide
GVL_Troubleshooting.Safety.ArmingErrorId;ERREUR: Expression non valide
GVL_Troubleshooting.Safety.RedundancyTestFailed;ERREUR: Expression non valide
GVL_Troubleshooting.Safety.ArmingFailed;ERREUR: Expression non valide
GVL_Troubleshooting.Safety.LastAbortStep;ERREUR: Expression non valide
GVL_Troubleshooting.Safety.LastAbortCause;ERREUR: Expression non valide
GVL_Troubleshooting.Joystick.Step1_CanBusActive;ERREUR: Expression non valide
GVL_Troubleshooting.Joystick.Step2_JoystickOperational;ERREUR: Expression non valide
GVL_Troubleshooting.Joystick.HwIn_JoyBtnRaw_DI;ERREUR: Expression non valide
GVL_Troubleshooting.Joystick.NeutralXAct;ERREUR: Expression non valide
GVL_Troubleshooting.Joystick.NeutralYAct;ERREUR: Expression non valide
GVL_Troubleshooting.Joystick.Step3_DeadmanPressed;ERREUR: Expression non valide
GVL_Troubleshooting.Joystick.Step4_NeutralAcquired;ERREUR: Expression non valide
GVL_Troubleshooting.Joystick.DeadmanArmed;ERREUR: Expression non valide
GVL_Troubleshooting.Joystick.AllConditionsMet;ERREUR: Expression non valide
GVL_Troubleshooting.Joystick.JoystickSelected;ERREUR: Expression non valide
GVL_Troubleshooting.Joystick.SelJoystickWinch;ERREUR: Expression non valide
GVL_Troubleshooting.Joystick.RawX;ERREUR: Expression non valide
GVL_Troubleshooting.Joystick.RawY;ERREUR: Expression non valide
GVL_Troubleshooting.Joystick.DeflectionX_Pct;ERREUR: Expression non valide
GVL_Troubleshooting.Joystick.DeflectionY_Pct;ERREUR: Expression non valide
GVL_Troubleshooting.Joystick.DirectionX;ERREUR: Expression non valide
GVL_Troubleshooting.Joystick.DirectionY;ERREUR: Expression non valide
GVL_Troubleshooting.MotionM1.Step1_PowerEngaged;ERREUR: Expression non valide
GVL_Troubleshooting.MotionM1.Step2_ModeAuthorized;ERREUR: Expression non valide
GVL_Troubleshooting.MotionM1.Step3_NotBusyOtherTask;ERREUR: Expression non valide
GVL_Troubleshooting.MotionM1.HwIn_PowerContactorEngaged_DI;ERREUR: Expression non valide
GVL_Troubleshooting.MotionM1.HwIn_BrakeIsOpen_DI;ERREUR: Expression non valide
GVL_Troubleshooting.MotionM1.Cmd_BrakeRelease;ERREUR: Expression non valide
GVL_Troubleshooting.MotionM1.Step4_MotionRequested;ERREUR: Expression non valide
GVL_Troubleshooting.MotionM1.RequestedDirection;ERREUR: Expression non valide
GVL_Troubleshooting.MotionM1.RequestedSpeedPct;ERREUR: Expression non valide
GVL_Troubleshooting.MotionM1.Step5_NoSafetyFault;ERREUR: Expression non valide
GVL_Troubleshooting.MotionM1.Step6_DirectionAllowed;ERREUR: Expression non valide
GVL_Troubleshooting.MotionM1.Step7_BrakeReleased;ERREUR: Expression non valide
GVL_Troubleshooting.MotionM1.Step8_OutputInterlockOk;ERREUR: Expression non valide
GVL_Troubleshooting.MotionM1.AllConditionsMet;ERREUR: Expression non valide
GVL_Troubleshooting.MotionM1.RelayFwdActive;ERREUR: Expression non valide
GVL_Troubleshooting.MotionM1.RelayRevActive;ERREUR: Expression non valide
GVL_Troubleshooting.MotionM1.SpeedContactor1Active;ERREUR: Expression non valide
GVL_Troubleshooting.MotionM2.Step1_PowerEngaged;ERREUR: Expression non valide
GVL_Troubleshooting.MotionM2.Step2_ModeAuthorized;ERREUR: Expression non valide
GVL_Troubleshooting.MotionM2.Step3_NotBusyOtherTask;ERREUR: Expression non valide
GVL_Troubleshooting.MotionM2.HwIn_PowerContactorEngaged_DI;ERREUR: Expression non valide
GVL_Troubleshooting.MotionM2.HwIn_BrakeIsOpen_DI;ERREUR: Expression non valide
GVL_Troubleshooting.MotionM2.Cmd_BrakeRelease;ERREUR: Expression non valide
GVL_Troubleshooting.MotionM2.Step4_MotionRequested;ERREUR: Expression non valide
GVL_Troubleshooting.MotionM2.RequestedDirection;ERREUR: Expression non valide
GVL_Troubleshooting.MotionM2.RequestedSpeedPct;ERREUR: Expression non valide
GVL_Troubleshooting.MotionM2.Step5_NoSafetyFault;ERREUR: Expression non valide
GVL_Troubleshooting.MotionM2.Step6_DirectionAllowed;ERREUR: Expression non valide
GVL_Troubleshooting.MotionM2.Step7_BrakeReleased;ERREUR: Expression non valide
GVL_Troubleshooting.MotionM2.Step8_OutputInterlockOk;ERREUR: Expression non valide
GVL_Troubleshooting.MotionM2.AllConditionsMet;ERREUR: Expression non valide
GVL_Troubleshooting.MotionM2.RelayFwdActive;ERREUR: Expression non valide
GVL_Troubleshooting.MotionM2.RelayRevActive;ERREUR: Expression non valide
GVL_Troubleshooting.MotionM2.SpeedContactor1Active;ERREUR: Expression non valide
GVL_Troubleshooting.MotionM3.Step1_PowerEngaged;ERREUR: Expression non valide
GVL_Troubleshooting.MotionM3.Step2_ModeAuthorized;ERREUR: Expression non valide
GVL_Troubleshooting.MotionM3.Step3_NotBusyOtherTask;ERREUR: Expression non valide
GVL_Troubleshooting.MotionM3.HwIn_PowerContactorEngaged_DI;ERREUR: Expression non valide
GVL_Troubleshooting.MotionM3.HwIn_BrakeIsOpen_DI;ERREUR: Expression non valide
GVL_Troubleshooting.MotionM3.Cmd_BrakeRelease;ERREUR: Expression non valide
GVL_Troubleshooting.MotionM3.Step4_MotionRequested;FALSE
GVL_Troubleshooting.MotionM3.RequestedDirection;INT#0
GVL_Troubleshooting.MotionM3.RequestedSpeedPct;REAL#0
GVL_Troubleshooting.MotionM3.Step5_NoSafetyFault;FALSE
GVL_Troubleshooting.MotionM3.Step6_DirectionAllowed;FALSE
GVL_Troubleshooting.MotionM3.Step7_BrakeReleased;FALSE
GVL_Troubleshooting.MotionM3.Step8_OutputInterlockOk;TRUE
GVL_Troubleshooting.MotionM3.AllConditionsMet;FALSE
GVL_Troubleshooting.MotionM3.RelayFwdActive;FALSE
GVL_Troubleshooting.MotionM3.RelayRevActive;FALSE
GVL_Troubleshooting.MotionM3.SpeedContactor1Active;FALSE
GVL_Troubleshooting.Inputs.Winch.M1_ContactorsReleased_DI;FALSE
GVL_Troubleshooting.Inputs.Winch.M1_ThermalOk_DI;FALSE
GVL_Troubleshooting.Inputs.Winch.M1_BrakeIsOpen_DI;FALSE
GVL_Troubleshooting.Inputs.Winch.M2_ContactorsReleased_DI;FALSE
GVL_Troubleshooting.Inputs.Winch.M2_ThermalOk_DI;FALSE
GVL_Troubleshooting.Inputs.Winch.M2_BrakeIsOpen_DI;FALSE
GVL_Troubleshooting.Inputs.Winch.M1M2_TopPositionFree_DI;FALSE
GVL_Troubleshooting.Inputs.Winch.M2_TensionedCable_DI;FALSE
GVL_Troubleshooting.Inputs.Winch.COD1_PosValue;UDINT#0
GVL_Troubleshooting.Inputs.Winch.COD1_Alarms;UINT#0
GVL_Troubleshooting.Inputs.Winch.COD1_Warnings;UINT#0
GVL_Troubleshooting.Inputs.Winch.COD1_DeviceState;DEVICE_STATE.NOT_FOUND
GVL_Troubleshooting.Inputs.Winch.COD2_PosValue;UDINT#0
GVL_Troubleshooting.Inputs.Winch.COD2_Alarms;UINT#0
GVL_Troubleshooting.Inputs.Winch.COD2_Warnings;UINT#0
GVL_Troubleshooting.Inputs.Winch.COD2_DeviceState;DEVICE_STATE.NOT_FOUND
GVL_Troubleshooting.Inputs.Translation.M3_PosTremie_DI;FALSE
GVL_Troubleshooting.Inputs.Translation.M3_PosPV_DI;FALSE
GVL_Troubleshooting.Inputs.Translation.M3_PosPVP2_DI;FALSE
GVL_Troubleshooting.Inputs.Translation.M3_PosP1_DI;FALSE
GVL_Troubleshooting.Inputs.Translation.M3_PosMaintenance_DI;FALSE
GVL_Troubleshooting.Inputs.Translation.M3_BrakeIsOpen_DI;FALSE
GVL_Troubleshooting.Inputs.Translation.M3_ThermalOK_DI;FALSE
GVL_Troubleshooting.Inputs.Translation.M3_StatusWord;WORD#0
GVL_Troubleshooting.Inputs.Translation.M3_ActualFrequencyHz;UINT#0
GVL_Troubleshooting.Inputs.Translation.AC600_DeviceState;DEVICE_STATE.NOT_FOUND
GVL_Troubleshooting.Inputs.Operator.JoyXRaw_ANA1;INT#0
GVL_Troubleshooting.Inputs.Operator.JoyYRaw_ANA2;INT#0
GVL_Troubleshooting.Inputs.Operator.JoyBtnRaw;FALSE
GVL_Troubleshooting.Inputs.Operator.CanBusState;INT#0
GVL_Troubleshooting.Inputs.Operator.JOY1_DeviceState;DEVICE_STATE.UNKNOWN
GVL_Troubleshooting.Inputs.Machine.PowerContactorEngaged_DI;FALSE
GVL_Troubleshooting.Inputs.Machine.EmergencyChainClosed_DI;FALSE
GVL_Troubleshooting.Inputs.Machine.PhaseRotationOk_DI;FALSE
GVL_Troubleshooting.Inputs.Machine.M1_M2_M3_BrakeThermalOk_DI;FALSE
GVL_Troubleshooting.Inputs.Machine.M1_M2_KoboldBottomTouch_DI;FALSE
GVL_Troubleshooting.Inputs.Machine.HydraulicThermalOk_DI;FALSE
GVL_Troubleshooting.Inputs.Machine.ConveyorInfeedReady_DI;FALSE
GVL_Troubleshooting.Inputs.Machine.TremieFull_OR_GateRaised_DI;FALSE
