Variable;Valeur
GVL_Troubleshooting.BenneOuvertureFermeture.Idx118_BucketOffsetUnknown;TRUE
GVL_Troubleshooting.BenneOuvertureFermeture.Idx119_ReferenceTransaction;FALSE
GVL_Troubleshooting.BenneOuvertureFermeture.Idx120_MachineHomingLossSafeStop;FALSE
GVL_Troubleshooting.BenneOuvertureFermeture.Idx201_HmiCmd_BtnOpen;FALSE
GVL_Troubleshooting.BenneOuvertureFermeture.Idx202_HmiCmd_BtnClose;FALSE
GVL_Troubleshooting.BenneOuvertureFermeture.Idx203_CycleCmd_Open;FALSE
GVL_Troubleshooting.BenneOuvertureFermeture.Idx204_CoupledDiveOpenArmed;FALSE
GVL_Troubleshooting.BenneOuvertureFermeture.Idx205_CoupledAscentCloseArmed;FALSE
GVL_Troubleshooting.BenneOuvertureFermeture.Idx206_CloseReqActive;FALSE
GVL_Troubleshooting.BenneOuvertureFermeture.Idx207_OpenReqActive;FALSE
GVL_Troubleshooting.BenneOuvertureFermeture.Idx208_MotionBlockedByBucket;FALSE
GVL_Troubleshooting.BenneOuvertureFermeture.Idx301_EmergencyChainClosed;TRUE
GVL_Troubleshooting.BenneOuvertureFermeture.Idx302_BucketFaultActive;TRUE
GVL_Troubleshooting.BenneOuvertureFermeture.Idx303_KoboldAutoStopEnabled;FALSE
GVL_Troubleshooting.BenneOuvertureFermeture.Idx304_KoboldImmersionConfirmed;FALSE
GVL_Troubleshooting.BenneOuvertureFermeture.Idx305_KoboldBottomTouchLatched;FALSE
GVL_Troubleshooting.BenneOuvertureFermeture.Idx306_ErrorIdRaw;WORD#16
GVL_Troubleshooting.BenneOuvertureFermeture.Idx401_BucketBusy;FALSE
GVL_Troubleshooting.BenneOuvertureFermeture.Idx402_BucketDone;FALSE
GVL_Troubleshooting.BenneOuvertureFermeture.Idx403_ExtractionControlActive;FALSE
GVL_Troubleshooting.BenneOuvertureFermeture.Idx501_M2_CmdRev_DQ;FALSE
GVL_Troubleshooting.TranslationPontM3.Inputs_100.Idx101_PosTremie_DI;TRUE
GVL_Troubleshooting.TranslationPontM3.Inputs_100.Idx102_PosPV_DI;TRUE
GVL_Troubleshooting.TranslationPontM3.Inputs_100.Idx103_PosP2_DI;TRUE
GVL_Troubleshooting.TranslationPontM3.Inputs_100.Idx104_PosP1_DI;TRUE
GVL_Troubleshooting.TranslationPontM3.Inputs_100.Idx105_PosMaintenance_DI;TRUE
GVL_Troubleshooting.TranslationPontM3.Inputs_100.Idx106_DriveActualFreq_Hz;REAL#0
GVL_Troubleshooting.TranslationPontM3.Inputs_100.Idx107_DriveStatusWord;WORD#128
GVL_Troubleshooting.TranslationPontM3.Inputs_100.Idx108_BrakeApplied;TRUE
GVL_Troubleshooting.TranslationPontM3.Inputs_100.Idx109_DriveThermalOk;TRUE
GVL_Troubleshooting.TranslationPontM3.Demandes_200.Idx201_JoyXRaw_ANA;INT#6000
GVL_Troubleshooting.TranslationPontM3.Demandes_200.Idx202_JoyXScaled_Pct;REAL#0
GVL_Troubleshooting.TranslationPontM3.Demandes_200.Idx203_HmiCmd_BtnTremie;FALSE
GVL_Troubleshooting.TranslationPontM3.Demandes_200.Idx204_HmiCmd_BtnMaintenance;FALSE
GVL_Troubleshooting.TranslationPontM3.Demandes_200.Idx205_HmiTargetPosition;INT#0
GVL_Troubleshooting.TranslationPontM3.Demandes_200.Idx206_CycleTargetPosition;INT#0
GVL_Troubleshooting.TranslationPontM3.Demandes_200.Idx207_ModeActive;E_Mode.MAINT_N1
GVL_Troubleshooting.TranslationPontM3.Demandes_200.Idx208_BypassNetworkActive;FALSE
GVL_Troubleshooting.TranslationPontM3.Demandes_200.Idx209_ArbitratedSpeed_Pct;REAL#0
GVL_Troubleshooting.TranslationPontM3.Safety_300.Idx301_EmergencyChainClosed;TRUE
GVL_Troubleshooting.TranslationPontM3.Safety_300.Idx302_SafeStopActive;TRUE
GVL_Troubleshooting.TranslationPontM3.Safety_300.Idx303_PowerCutOffActive;FALSE
GVL_Troubleshooting.TranslationPontM3.Safety_300.Idx304_LimitSwitchTremieActive;TRUE
GVL_Troubleshooting.TranslationPontM3.Safety_300.Idx305_LimitSwitchMaintenanceActive;FALSE
GVL_Troubleshooting.TranslationPontM3.Safety_300.Idx306_BypassLimitSwitch;FALSE
GVL_Troubleshooting.TranslationPontM3.Safety_300.Idx307_PositionDecoderIncoherent;FALSE
GVL_Troubleshooting.TranslationPontM3.Safety_300.Idx308_HeightInterlockBlocking;TRUE
GVL_Troubleshooting.TranslationPontM3.Safety_300.Idx309_ErrorOperatorComm;FALSE
GVL_Troubleshooting.TranslationPontM3.Safety_300.Idx310_ErrorDriveComm;FALSE
GVL_Troubleshooting.TranslationPontM3.Safety_300.Idx311_ErrorPhaseRotation;FALSE
GVL_Troubleshooting.TranslationPontM3.Safety_300.Idx312_ErrorBrakeThermal;FALSE
GVL_Troubleshooting.TranslationPontM3.Safety_300.Idx313_ErrorMecaB;FALSE
GVL_Troubleshooting.TranslationPontM3.Safety_300.Idx314_ErrorMecaA;FALSE
GVL_Troubleshooting.TranslationPontM3.Safety_300.Idx315_ErrorLimitSwitch;FALSE
GVL_Troubleshooting.TranslationPontM3.Safety_300.Idx316_ErrorSensorIncoherent;FALSE
GVL_Troubleshooting.TranslationPontM3.Safety_300.Idx317_ErrorId;WORD#0
GVL_Troubleshooting.TranslationPontM3.Safety_300.Idx318_TremiePermit;FALSE
GVL_Troubleshooting.TranslationPontM3.Safety_300.Idx319_MaintenancePermit;FALSE
GVL_Troubleshooting.TranslationPontM3.Control_400.Idx401_MotionAllowed;TRUE
GVL_Troubleshooting.TranslationPontM3.Control_400.Idx402_SetpointFreq_Hz;REAL#0
GVL_Troubleshooting.TranslationPontM3.Control_400.Idx403_DriveControlWord;WORD#0
GVL_Troubleshooting.TranslationPontM3.Control_400.Idx404_FinalInterlockState;E_State.READY
GVL_Troubleshooting.TranslationPontM3.Control_400.Idx405_FinalInterlockReason;E_TranslationFinalInterlockReason.NONE
GVL_Troubleshooting.TranslationPontM3.Control_400.Idx406_BrakeCommandOpenConfirmed;FALSE
GVL_Troubleshooting.TranslationPontM3.Control_400.Idx407_BrakeTimeoutElapsed;TIME#0ms
GVL_Troubleshooting.TranslationPontM3.Outputs_500.Idx501_CmdDriveControlWord;WORD#0
GVL_Troubleshooting.TranslationPontM3.Outputs_500.Idx502_CmdDriveFreq_Hz;UINT#0
GVL_Troubleshooting.TranslationPontM3.Outputs_500.Idx503_CmdBrakeRelease_RQ;FALSE
GVL_Troubleshooting.AssistanceDragage.Idx101_EnableDiveSearch;FALSE
GVL_Troubleshooting.AssistanceDragage.Idx102_EnableExtractionSequence;FALSE
GVL_Troubleshooting.AssistanceDragage.Idx103_EnableDumpAtTremie;FALSE
GVL_Troubleshooting.AssistanceDragage.Idx201_DiveReady;FALSE
GVL_Troubleshooting.AssistanceDragage.Idx202_DiveBusy;FALSE
GVL_Troubleshooting.AssistanceDragage.Idx203_DiveDone;FALSE
GVL_Troubleshooting.AssistanceDragage.Idx204_DiveState;E_DiveSearchState.WAIT_PRECONDITIONS
GVL_Troubleshooting.AssistanceDragage.Idx205_DiveError;FALSE
GVL_Troubleshooting.AssistanceDragage.Idx206_DiveErrorId;WORD#0
GVL_Troubleshooting.AssistanceDragage.Idx207_BottomTouchConfirmed;FALSE
GVL_Troubleshooting.AssistanceDragage.Idx208_DiveStepAtFault;E_DiveSearchState.WAIT_PRECONDITIONS
GVL_Troubleshooting.AssistanceDragage.Idx301_ExtractionReady;FALSE
GVL_Troubleshooting.AssistanceDragage.Idx302_ExtractionBusy;FALSE
GVL_Troubleshooting.AssistanceDragage.Idx303_ExtractionDone;FALSE
GVL_Troubleshooting.AssistanceDragage.Idx304_ExtractionState;E_ExtractionAssistState.WAIT_BOTTOM_CONFIRMATION
GVL_Troubleshooting.AssistanceDragage.Idx305_ExtractionError;FALSE
GVL_Troubleshooting.AssistanceDragage.Idx306_ExtractionErrorId;WORD#0
GVL_Troubleshooting.AssistanceDragage.Idx307_ExtractionStepAtFault;E_ExtractionAssistState.WAIT_BOTTOM_CONFIRMATION
GVL_Troubleshooting.AssistanceDragage.Idx401_OperatorActionId;WORD#0
GVL_Troubleshooting.AssistanceDragage.Idx501_DumpAtTremieArmed;FALSE
GVL_Troubleshooting.AssistanceDragage.Idx502_DumpAtTremieAssistActive;FALSE
GVL_Troubleshooting.AssistanceDragage.Idx503_DumpAtTremieAtTremie;TRUE
GVL_Troubleshooting.AssistanceDragage.Idx504_DumpAtTremieBucketOpenArmed;FALSE
GVL_Troubleshooting.AssistanceDragage.Idx505_DumpAtTremieDescentLocked;FALSE
GVL_Troubleshooting.AssistanceDragage.Idx601_BypassDiveActive;FALSE
GVL_Troubleshooting.AssistanceDragage.Idx602_BypassKoboldBottomTouched;FALSE
GVL_Troubleshooting.MotionM1.Step1_PowerEngaged;FALSE
GVL_Troubleshooting.MotionM1.Step2_ModeAuthorized;TRUE
GVL_Troubleshooting.MotionM1.Step3_NotBusyOtherTask;TRUE
GVL_Troubleshooting.MotionM1.HwIn_PowerContactorEngaged_DI;FALSE
GVL_Troubleshooting.MotionM1.HwIn_BrakeIsOpen_DI;FALSE
GVL_Troubleshooting.MotionM1.Cmd_BrakeRelease;FALSE
GVL_Troubleshooting.MotionM1.Step4_MotionRequested;FALSE
GVL_Troubleshooting.MotionM1.RequestedDirection;INT#0
GVL_Troubleshooting.MotionM1.RequestedSpeedPct;REAL#0
GVL_Troubleshooting.MotionM1.Step5_NoSafetyFault;FALSE
GVL_Troubleshooting.MotionM1.Step6_DirectionAllowed;FALSE
GVL_Troubleshooting.MotionM1.Step7_BrakeReleased;FALSE
GVL_Troubleshooting.MotionM1.Step8_OutputInterlockOk;TRUE
GVL_Troubleshooting.MotionM1.AllConditionsMet;FALSE
GVL_Troubleshooting.MotionM1.RelayFwdActive;FALSE
GVL_Troubleshooting.MotionM1.RelayRevActive;FALSE
GVL_Troubleshooting.MotionM1.SpeedContactor1Active;FALSE
GVL_Troubleshooting.MotionM2.Step1_PowerEngaged;FALSE
GVL_Troubleshooting.MotionM2.Step2_ModeAuthorized;TRUE
GVL_Troubleshooting.MotionM2.Step3_NotBusyOtherTask;TRUE
GVL_Troubleshooting.MotionM2.HwIn_PowerContactorEngaged_DI;FALSE
GVL_Troubleshooting.MotionM2.HwIn_BrakeIsOpen_DI;FALSE
GVL_Troubleshooting.MotionM2.Cmd_BrakeRelease;FALSE
GVL_Troubleshooting.MotionM2.Step4_MotionRequested;FALSE
GVL_Troubleshooting.MotionM2.RequestedDirection;INT#0
GVL_Troubleshooting.MotionM2.RequestedSpeedPct;REAL#0
GVL_Troubleshooting.MotionM2.Step5_NoSafetyFault;FALSE
GVL_Troubleshooting.MotionM2.Step6_DirectionAllowed;FALSE
GVL_Troubleshooting.MotionM2.Step7_BrakeReleased;FALSE
GVL_Troubleshooting.MotionM2.Step8_OutputInterlockOk;TRUE
GVL_Troubleshooting.MotionM2.AllConditionsMet;FALSE
GVL_Troubleshooting.MotionM2.RelayFwdActive;FALSE
GVL_Troubleshooting.MotionM2.RelayRevActive;FALSE
GVL_Troubleshooting.MotionM2.SpeedContactor1Active;FALSE
GVL_Troubleshooting.MotionM3.Step1_PowerEngaged;FALSE
GVL_Troubleshooting.MotionM3.Step2_ModeAuthorized;TRUE
GVL_Troubleshooting.MotionM3.Step3_NotBusyOtherTask;TRUE
GVL_Troubleshooting.MotionM3.HwIn_PowerContactorEngaged_DI;FALSE
GVL_Troubleshooting.MotionM3.HwIn_BrakeIsOpen_DI;FALSE
GVL_Troubleshooting.MotionM3.Cmd_BrakeRelease;FALSE
GVL_Troubleshooting.MotionM3.Step4_MotionRequested;FALSE
GVL_Troubleshooting.MotionM3.RequestedDirection;INT#0
GVL_Troubleshooting.MotionM3.RequestedSpeedPct;REAL#0
GVL_Troubleshooting.MotionM3.Step5_NoSafetyFault;FALSE
GVL_Troubleshooting.MotionM3.Step6_DirectionAllowed;FALSE
GVL_Troubleshooting.MotionM3.Step7_BrakeReleased;FALSE
GVL_Troubleshooting.MotionM3.Step8_OutputInterlockOk;TRUE
GVL_Troubleshooting.MotionM3.AllConditionsMet;FALSE
GVL_Troubleshooting.MotionM3.RelayFwdActive;FALSE
GVL_Troubleshooting.MotionM3.RelayRevActive;FALSE
GVL_Troubleshooting.MotionM3.SpeedContactor1Active;FALSE
GVL_Troubleshooting.TraceWinchM1.DescendPermitEffective;FALSE
GVL_Troubleshooting.TraceWinchM1.AscentPermitEffective;FALSE
GVL_Troubleshooting.TraceWinchM1.SafeStopActive;TRUE
GVL_Troubleshooting.TraceWinchM1.SafeStopSourceSafety;TRUE
GVL_Troubleshooting.TraceWinchM1.SafeStopSourceInput;FALSE
GVL_Troubleshooting.TraceWinchM1.SafeStopSourceSync;TRUE
GVL_Troubleshooting.TraceWinchM1.PowerCutOffActive;FALSE
GVL_Troubleshooting.TraceWinchM1.Inhibited;FALSE
GVL_Troubleshooting.TraceWinchM1.FinalInterlockError;FALSE
GVL_Troubleshooting.TraceWinchM1.FinalInterlockReason;E_WinchFinalInterlockReason.NONE
GVL_Troubleshooting.TraceWinchM1.BlockReason;E_WinchTraceBlockReason.SAFESTOP
GVL_Troubleshooting.TraceWinchM1.BlockReasonTimestamp;UDINT#19390502
GVL_Troubleshooting.TraceWinchM1.StepNumber;INT#0
GVL_Troubleshooting.TraceWinchM2.DescendPermitEffective;FALSE
GVL_Troubleshooting.TraceWinchM2.AscentPermitEffective;FALSE
GVL_Troubleshooting.TraceWinchM2.SafeStopActive;TRUE
GVL_Troubleshooting.TraceWinchM2.SafeStopSourceSafety;TRUE
GVL_Troubleshooting.TraceWinchM2.SafeStopSourceInput;FALSE
GVL_Troubleshooting.TraceWinchM2.SafeStopSourceSync;TRUE
GVL_Troubleshooting.TraceWinchM2.PowerCutOffActive;FALSE
GVL_Troubleshooting.TraceWinchM2.Inhibited;FALSE
GVL_Troubleshooting.TraceWinchM2.FinalInterlockError;FALSE
GVL_Troubleshooting.TraceWinchM2.FinalInterlockReason;E_WinchFinalInterlockReason.NONE
GVL_Troubleshooting.TraceWinchM2.BlockReason;E_WinchTraceBlockReason.SAFESTOP
GVL_Troubleshooting.TraceWinchM2.BlockReasonTimestamp;UDINT#19390502
GVL_Troubleshooting.TraceWinchM2.StepNumber;INT#0
GVL_Troubleshooting.TraceTranslation.MotionPermitEffective;FALSE
GVL_Troubleshooting.TraceTranslation.TremiePermitEffective;FALSE
GVL_Troubleshooting.TraceTranslation.MaintenancePermitEffective;FALSE
GVL_Troubleshooting.TraceTranslation.HeightInterlockBlocking;TRUE
GVL_Troubleshooting.TraceTranslation.SafeStopActive;TRUE
GVL_Troubleshooting.TraceTranslation.SafeStopSourceInput;FALSE
GVL_Troubleshooting.TraceTranslation.SafeStopSourceSafety;TRUE
GVL_Troubleshooting.TraceTranslation.PowerCutOffActive;FALSE
GVL_Troubleshooting.TraceTranslation.DriveOperational;TRUE
GVL_Troubleshooting.TraceTranslation.FinalInterlockError;FALSE
GVL_Troubleshooting.TraceTranslation.BlockReason;E_TranslationTraceBlockReason.SAFESTOP
GVL_Troubleshooting.TraceTranslation.BlockReasonTimestamp;UDINT#19390512
