//CoDeSys Mapping Export V1.2
//Mapped variable;//Parameter name @ counter in device;//Unit;//Description;//IEC address;//Device name
//Important: change only first, third or fourth column in Excel or add variable name before first
;Input;;Universal digital input;%IB0;Local_Digital_IO
;Bit24@1;;Position value;%IX203.0;COD2_CODEUR
;Bit25@1;;Position value;%IX203.1;COD2_CODEUR
;Bit26@1;;Position value;%IX203.2;COD2_CODEUR
;Bit27@1;;Position value;%IX203.3;COD2_CODEUR
;Bit28@1;;Position value;%IX203.4;COD2_CODEUR
;Bit29@1;;Position value;%IX203.5;COD2_CODEUR
;Bit30@1;;Position value;%IX203.6;COD2_CODEUR
;Bit31@1;;Position value;%IX203.7;COD2_CODEUR
COD2_SpdValue;Speed value channel 1;;Speed value channel 1;%IW102;COD2_CODEUR
;Bit0@6;;Speed value channel 1;%IX204.0;COD2_CODEUR
;Bit1@6;;Speed value channel 1;%IX204.1;COD2_CODEUR
;Bit2@6;;Speed value channel 1;%IX204.2;COD2_CODEUR
;Bit3@6;;Speed value channel 1;%IX204.3;COD2_CODEUR
;Bit4@6;;Speed value channel 1;%IX204.4;COD2_CODEUR
;Bit5@6;;Speed value channel 1;%IX204.5;COD2_CODEUR
;Bit6@6;;Speed value channel 1;%IX204.6;COD2_CODEUR
;Bit7@6;;Speed value channel 1;%IX204.7;COD2_CODEUR
;Bit8@6;;Speed value channel 1;%IX205.0;COD2_CODEUR
;Bit9@6;;Speed value channel 1;%IX205.1;COD2_CODEUR
;Bit10@6;;Speed value channel 1;%IX205.2;COD2_CODEUR
;Bit11@6;;Speed value channel 1;%IX205.3;COD2_CODEUR
;Bit12@6;;Speed value channel 1;%IX205.4;COD2_CODEUR
;Bit13@6;;Speed value channel 1;%IX205.5;COD2_CODEUR
;Bit14@6;;Speed value channel 1;%IX205.6;COD2_CODEUR
;Bit15@6;;Speed value channel 1;%IX205.7;COD2_CODEUR
COD2_AccValue;Acceleration value channel 1;;Acceleration value channel 1;%IW103;COD2_CODEUR
;Bit0@7;;Acceleration value channel 1;%IX206.0;COD2_CODEUR
;Bit1@7;;Acceleration value channel 1;%IX206.1;COD2_CODEUR
;Bit2@7;;Acceleration value channel 1;%IX206.2;COD2_CODEUR
;Bit3@7;;Acceleration value channel 1;%IX206.3;COD2_CODEUR
;Bit4@7;;Acceleration value channel 1;%IX206.4;COD2_CODEUR
;Bit5@7;;Acceleration value channel 1;%IX206.5;COD2_CODEUR
;Bit6@7;;Acceleration value channel 1;%IX206.6;COD2_CODEUR
;Bit7@7;;Acceleration value channel 1;%IX206.7;COD2_CODEUR
;Bit8@7;;Acceleration value channel 1;%IX207.0;COD2_CODEUR
;Bit9@7;;Acceleration value channel 1;%IX207.1;COD2_CODEUR
;Bit10@7;;Acceleration value channel 1;%IX207.2;COD2_CODEUR
;Bit11@7;;Acceleration value channel 1;%IX207.3;COD2_CODEUR
;Bit12@7;;Acceleration value channel 1;%IX207.4;COD2_CODEUR
;Bit13@7;;Acceleration value channel 1;%IX207.5;COD2_CODEUR
;Bit14@7;;Acceleration value channel 1;%IX207.6;COD2_CODEUR
;Bit15@7;;Acceleration value channel 1;%IX207.7;COD2_CODEUR
;VbusRunStatus;;VBus running status(0:init,1:scan,2:config,3:running);%IB208;VH_ExtensionDevice
;VbusErrorStop;;VBus Error Stop Sign(VbusRunErrorCounter>100);%IB209;VH_ExtensionDevice
;SlaveNumber;;Slave Number;%IB210;VH_ExtensionDevice
;VbusErrorStatus;;VBus error status(0x20:error counter,0x4x:Write Param Error,0x6x:Read Param Error,0x8x:Read ID Error,0xax:poll parameter error);%IB211;VH_ExtensionDevice
;VbusErrorSlaveNum;;VBus error number(bit0~3:slot number,bit8:breaking,bit9:overrun,bit10:overflow,bit11:overtemperature,bit12:power,bit13:AD error);%IW106;VH_ExtensionDevice
;Bit0;;Slot Number(bit0);%IX212.0;VH_ExtensionDevice
;Bit1;;Slot Number(bit1);%IX212.1;VH_ExtensionDevice
;Bit2;;Slot Number(bit2);%IX212.2;VH_ExtensionDevice
;Bit3;;Slot Number(bit3);%IX212.3;VH_ExtensionDevice
;Bit4;;;%IX212.4;VH_ExtensionDevice
;Bit5;;;%IX212.5;VH_ExtensionDevice
;Bit6;;;%IX212.6;VH_ExtensionDevice
;Bit7;;;%IX212.7;VH_ExtensionDevice
;Bit8;;Breaking;%IX213.0;VH_ExtensionDevice
;Bit9;;Overrun;%IX213.1;VH_ExtensionDevice
;Bit10;;Overflow;%IX213.2;VH_ExtensionDevice
;Bit11;;Over temperature;%IX213.3;VH_ExtensionDevice
;Bit12;;Power;%IX213.4;VH_ExtensionDevice
;Bit13;;AD error;%IX213.5;VH_ExtensionDevice
;Bit14;;;%IX213.6;VH_ExtensionDevice
;Bit15;;;%IX213.7;VH_ExtensionDevice
;VbusRunErrorCounter;;VBus error Counter(Consecutive errors);%ID54;VH_ExtensionDevice
;InternalSurveillance;;Internal surveillance;%ID55;VH_ExtensionDevice
;VBUS_Control;;Vbus control(0x5450:VBUS automatically reconnects from new after incorrect shutdown,0x5445:VBUS remains reset);%QW12;VH_ExtensionDevice
;in0;;Digital input00~07;%IB224;VH_0808ETP
M3_PosTremie_DI;Bit0;;Capteur d'info position chariot;%IX224.0;VH_0808ETP
M3_PosPV_DI;Bit1;;Capteur d'info position chariot;%IX224.1;VH_0808ETP
M3_PosPVP2_DI;Bit2;;Capteur d'info position chariot;%IX224.2;VH_0808ETP
M3_PosP1_DI;Bit3;;Capteur d'info position chariot;%IX224.3;VH_0808ETP
M3_PosMaintenance_DI;Bit4;;Capteur d'info position;%IX224.4;VH_0808ETP
TremieFull_OR_GateRaised_DI;Bit5;;Réservée non câblée à la mise en service — futur signal trémie pleine ou grille levée;%IX224.5;VH_0808ETP
HydraulicThermalOk_DI;Bit6;;Disjoncteur thermique moteur hydraulique;%IX224.6;VH_0808ETP
ConveyorInfeedReady_DI;Bit7;;Autorisation démarrage crible - dépose gravats sur crible;%IX224.7;VH_0808ETP
;out0;;Digital output00~07;%QB26;VH_0808ETP
M1_SpeedContactor_1_DQ;Bit0@1;;Contacteur de commande resistances moteur;%QX26.0;VH_0808ETP
M1_SpeedContactor_2_DQ;Bit1@1;;Contacteur de commande resistances moteur;%QX26.1;VH_0808ETP
M1_SpeedContactor_3_DQ;Bit2@1;;Contacteur de commande resistances moteur;%QX26.2;VH_0808ETP
M1_SpeedContactor_4_DQ;Bit3@1;;Contacteur de commande resistances moteur;%QX26.3;VH_0808ETP
M2_SpeedContactor_1_DQ;Bit4@1;;Contacteur de commande resistances moteur;%QX26.4;VH_0808ETP
M2_SpeedContactor_2_DQ;Bit5@1;;Contacteur de commande resistances moteur;%QX26.5;VH_0808ETP
M2_SpeedContactor_3_DQ;Bit6@1;;Contacteur de commande resistances moteur;%QX26.6;VH_0808ETP
M2_SpeedContactor_4_DQ;Bit7@1;;Contacteur de commande resistances moteur;%QX26.7;VH_0808ETP
;in0;;Digital input00~07;%IB225;VH_0800END
M1_BrakeIsOpen_DI;Bit0;;Retour etat contacteur de puissance frein;%IX225.0;VH_0800END
M2_BrakeIsOpen_DI;Bit1;;Retour etat contacteur de puissance frein;%IX225.1;VH_0800END
M3_BrakeIsOpen_DI;Bit2;;Retour etat contacteur de puissance frein;%IX225.2;VH_0800END
M1_M2_M3_BrakeThermalOk_DI;Bit3;;Retour état disjoncteur thermique  (commun M1/M2/M3);%IX225.3;VH_0800END
PhaseRotationOk_DI;Bit4;;Controle rotation phase  (commun M1/M2/M3);%IX225.4;VH_0800END
;Bit5;;;%IX225.5;VH_0800END
PowerContactorEngaged_DI;Bit6;;Retour etat contacteur de puissance géré par arrêt d'urgence;%IX225.6;VH_0800END
EmergencyChainClosed_DI;Bit7;;Retour etat boucle d'arrêt d'urgence coup de point et contact PLC;%IX225.7;VH_0800END
;out0;;Digital output00~07;%QB27;VH_0008ER
M1_BrakeRelease_RQ;Bit0;;Commande bobine frein;%QX27.0;VH_0008ER
M2_BrakeRelease_RQ;Bit1;;Commande bobine frein;%QX27.1;VH_0008ER
M3_BrakeRelease_RQ;Bit2;;Commande bobine frein;%QX27.2;VH_0008ER
M1_M2_KoboldMeasureEnable_DQ;Bit3;;Commande moteur Kobol obligatoire pour détecter le fond;%QX27.3;VH_0008ER
;Bit4;;;%QX27.4;VH_0008ER
;Bit5;;;%QX27.5;VH_0008ER
;Bit6;;;%QX27.6;VH_0008ER
;Bit7;;;%QX27.7;VH_0008ER
;out0;;Digital output00~07;%QB28;VH_0008ER_1
EmergencyArming_RQ;Bit0;;Impulsion de 1s toutes les 5s minimum pour demander un réarmement de la puissance;%QX28.0;VH_0008ER_1
;Bit1;;;%QX28.1;VH_0008ER_1
;Bit2;;;%QX28.2;VH_0008ER_1
;Bit3;;;%QX28.3;VH_0008ER_1
;Bit4;;;%QX28.4;VH_0008ER_1
;Bit5;;;%QX28.5;VH_0008ER_1
PowerKeepAlive_A_RQ;Bit6;;NC Coupure puissance générale voie A;%QX28.6;VH_0008ER_1
PowerKeepAlive_B_RQ;Bit7;;NC Coupure puissance générale voie B;%QX28.7;VH_0008ER_1
;Input 7-0;;;%IB226;JOY1_JOYSTICK_MCB560_CO4201A
JoyBtnRaw;Bit0;;;%IX226.0;JOY1_JOYSTICK_MCB560_CO4201A
;Bit1;;;%IX226.1;JOY1_JOYSTICK_MCB560_CO4201A
;Bit2;;;%IX226.2;JOY1_JOYSTICK_MCB560_CO4201A
;Bit3;;;%IX226.3;JOY1_JOYSTICK_MCB560_CO4201A
;Bit4;;;%IX226.4;JOY1_JOYSTICK_MCB560_CO4201A
;Bit5;;;%IX226.5;JOY1_JOYSTICK_MCB560_CO4201A
;Bit6;;;%IX226.6;JOY1_JOYSTICK_MCB560_CO4201A
;Bit7;;;%IX226.7;JOY1_JOYSTICK_MCB560_CO4201A
JoyXRaw_ANA1;Analog 1;;;%IW114;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 1@1;;;%IX228.0;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 1@2;;;%IX228.1;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 1@3;;;%IX228.2;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 1@4;;;%IX228.3;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 1@5;;;%IX228.4;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 1@6;;;%IX228.5;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 1@7;;;%IX228.6;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 1@8;;;%IX228.7;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 1@9;;;%IX229.0;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 1@10;;;%IX229.1;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 1@11;;;%IX229.2;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 1@12;;;%IX229.3;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 1@13;;;%IX229.4;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 1@14;;;%IX229.5;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 1@15;;;%IX229.6;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 1@16;;;%IX229.7;JOY1_JOYSTICK_MCB560_CO4201A
JoyYRaw_ANA2;Analog 2;;;%IW115;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 2@1;;;%IX230.0;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 2@2;;;%IX230.1;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 2@3;;;%IX230.2;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 2@4;;;%IX230.3;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 2@5;;;%IX230.4;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 2@6;;;%IX230.5;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 2@7;;;%IX230.6;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 2@8;;;%IX230.7;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 2@9;;;%IX231.0;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 2@10;;;%IX231.1;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 2@11;;;%IX231.2;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 2@12;;;%IX231.3;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 2@13;;;%IX231.4;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 2@14;;;%IX231.5;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 2@15;;;%IX231.6;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 2@16;;;%IX231.7;JOY1_JOYSTICK_MCB560_CO4201A
joyANA3;Analog 3;;;%IW116;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 3@1;;;%IX232.0;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 3@2;;;%IX232.1;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 3@3;;;%IX232.2;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 3@4;;;%IX232.3;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 3@5;;;%IX232.4;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 3@6;;;%IX232.5;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 3@7;;;%IX232.6;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 3@8;;;%IX232.7;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 3@9;;;%IX233.0;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 3@10;;;%IX233.1;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 3@11;;;%IX233.2;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 3@12;;;%IX233.3;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 3@13;;;%IX233.4;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 3@14;;;%IX233.5;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 3@15;;;%IX233.6;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 3@16;;;%IX233.7;JOY1_JOYSTICK_MCB560_CO4201A
joyANA4;Analog 4;;;%IW117;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 4@1;;;%IX234.0;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 4@2;;;%IX234.1;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 4@3;;;%IX234.2;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 4@4;;;%IX234.3;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 4@5;;;%IX234.4;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 4@6;;;%IX234.5;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 4@7;;;%IX234.6;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 4@8;;;%IX234.7;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 4@9;;;%IX235.0;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 4@10;;;%IX235.1;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 4@11;;;%IX235.2;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 4@12;;;%IX235.3;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 4@13;;;%IX235.4;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 4@14;;;%IX235.5;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 4@15;;;%IX235.6;JOY1_JOYSTICK_MCB560_CO4201A
;Analog 4@16;;;%IX235.7;JOY1_JOYSTICK_MCB560_CO4201A
