Timestamp_ms;M1TreuilRetenue.State.Position_M;M2TreuilBenne.Bucket.State.M2PositionCorrected;M2TreuilBenne.State.Position_M;Modes.Cmd.SelJoystickWinch;M2TreuilBenne.Bucket.State.DeltaPosition_M;M1_BrakeIsOpen_DI;M1_BrakeRelease_RQ;M1_RelayAscent_RQ;M1_RelayDescent_RQ;M1_SpeedContactor_1_DQ;M1_SpeedContactor_2_DQ;M1_SpeedContactor_3_DQ;M1_SpeedContactor_4_DQ;M2_BrakeIsOpen_DI;M2_BrakeRelease_RQ;M2_RelayAscent_Close_RQ;M2_RelayDescent_Open_RQ;M2_SpeedContactor_1_DQ;M2_SpeedContactor_2_DQ;M2_SpeedContactor_3_DQ;M2_SpeedContactor_4_DQ;M1_M2_KoboldMeasureEnable_RQ;PRG_02_Acquisition.HwIn.Machine.M1_M2_KoboldBottomTouch_DI;JOY1Joystick.State.RawY;PRG_02_Acquisition.instJoystick.AxisCmdY.SpeedTgt;COD1_PresettTrigCmd;COD1_PresetValue;COD1_PosValue;PRG_02_Acquisition.instJoystick.ArmingPermit;PRG_02_Acquisition.instJoystick.ArmingPermitDenied;PRG_02_Acquisition.Data.Joystick.DeadmanArmed;PRG_06_Outputs.Data.SyncContactorDiag.RelayFwdMismatch;M1M2Sync.State.Error;M1M2Sync.State.ErrorId;M1TreuilRetenue.State.Error;M1TreuilRetenue.State.ErrorId;M1TreuilRetenue.Safety.Error;M1TreuilRetenue.Safety.ErrorId;M2TreuilBenne.State.Error;M2TreuilBenne.State.ErrorId;M2TreuilBenne.Safety.Error;M2TreuilBenne.Safety.ErrorId;M2_TensionedCable_DI;M1M2_TopPositionFree_DI;M1TreuilRetenue.State.MeasuredSpeed_Mps;M2TreuilBenne.State.MeasuredSpeed_Mps;M1M2Sync.State.DeltaPos_M;PRG_02_Acquisition.Data.EncoderM1.Measurement.SignedSpeed_Mps;PRG_02_Acquisition.Data.EncoderM2.Measurement.SignedSpeed_Mps;M2TreuilBenne.Bucket.State.BucketOpening_Pct;PRG_04_Treuils_Benne.Data.ArmingPermit;PRG_04_Treuils_Benne.Data.WinchM1State.CommandedAscent;PRG_04_Treuils_Benne.Data.WinchM1State.DirectionChangePending;PRG_04_Treuils_Benne.Data.WinchM1State.DirectionChangeDelayElapsed
30;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
130;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
230;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
331;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
432;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
533;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
634;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
735;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
835;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
938;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
1040;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
1138;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
1239;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
1340;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
1441;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
1541;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
1643;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
1744;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
1842;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
1942;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
2044;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
2143;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
2245;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4820;0;0;896079;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
2345;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4525;9.5;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
2446;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4174;16.520000457763672;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
2545;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3689;26.219999313354492;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
2646;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3404;31.920000076293945;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
2748;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3242;35.159999847412109;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
2850;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2967;40.659999847412109;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
2950;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2634;47.319999694824219;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
3052;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2169;56.620002746582031;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
3151;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1815;63.700000762939453;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
3253;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1660;66.799995422363281;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
3352;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1435;71.300003051757813;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
3454;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1090;78.199996948242188;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
3553;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;694;86.1199951171875;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
3655;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;209;95.819999694824219;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
3754;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;98.159996032714844;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
3855;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
3956;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
4057;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
4157;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
4260;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
4361;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
4461;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
4564;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
4663;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
4763;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
4865;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
4965;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
5065;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
5164;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
5263;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
5364;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
5465;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
5565;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
5666;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
5767;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
5868;7.85498046875;6.7119140625;21.7119140625;0;13.85693359375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;896079;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6204428672790527;1;0;0;0
