Timestamp_ms;PRG_03_Modes_Cycle.instCycleSemiAuto.CycleStep;GVL_Troubleshooting.G_CycleSemiAuto.Idx104_DeadmanArmed;PRG_03_Modes_Cycle.instCycleSemiAuto.JoystickPull;PRG_03_Modes_Cycle.instCycleSemiAuto.M1FinalAscentStartReady;PRG_03_Modes_Cycle.instCycleSemiAuto.M2_SpeedStepApplied;PRG_03_Modes_Cycle.instCycleSemiAuto.BucketCmd.ReqHoldAscentP1AfterClose;PRG_03_Modes_Cycle.instCycleSemiAuto.Ax10bFallbackStopActive;PRG_03_Modes_Cycle.instCycleSemiAuto.AscentStartStopTimer.ET;PRG_03_Modes_Cycle.instCycleSemiAuto.Ax10bHandoffWaitTimer.ET;PRG_04_Treuils_Benne.Data.BucketCloseReached;PRG_04_Treuils_Benne.Data.BucketState.MechState.IsClosed;PRG_04_Treuils_Benne.Data.BucketState.BucketOpening_Pct;PRG_04_Treuils_Benne.Data.BucketState.ActiveOffset_M;PRG_04_Treuils_Benne.Data.WinchM1State.Position_M;PRG_04_Treuils_Benne.Data.WinchM2State.Position_M;PRG_04_Treuils_Benne.Data.BucketState.M2PositionCorrected;PRG_04_Treuils_Benne.Data.BucketState.DeltaPositionCorrected_M;PRG_02_Acquisition.Data.EncoderM1.Measurement.Speed_Mps;PRG_02_Acquisition.Data.EncoderM2.Measurement.Speed_Mps;GVL_Troubleshooting.G_CycleSemiAuto.Idx307_M1SpeedStepApplied;GVL_Troubleshooting.G_CycleSemiAuto.Idx308_M2SpeedStepApplied;GVL_Troubleshooting.I_LevageUnitaireM1.Demandes_200.Idx209_ArbitratedDirection;GVL_Troubleshooting.J_LevageUnitaireM2.Demandes_200.Idx209_ArbitratedDirection;PRG_04_Treuils_Benne.Data.WinchM1State.DirectionChangePending;PRG_04_Treuils_Benne.Data.WinchM2State.DirectionChangePending;GVL_Troubleshooting.I_LevageUnitaireM1.Control_400.Idx415_MotorRequest;GVL_Troubleshooting.J_LevageUnitaireM2.Control_400.Idx415_MotorRequest;GVL_Troubleshooting.I_LevageUnitaireM1.Control_400.Idx416_RestartRequired;GVL_Troubleshooting.J_LevageUnitaireM2.Control_400.Idx416_RestartRequired;PRG_04_Treuils_Benne.Data.WinchM2Safety.AscentPermit;PRG_04_Treuils_Benne.Data.WinchM2Safety.CableLimitAscent;PRG_06_Outputs.Data.ContactorMismatch;GVL_Troubleshooting.I_LevageUnitaireM1.Outputs_500.Idx501_CmdRelayAscent_RQ;GVL_Troubleshooting.J_LevageUnitaireM2.Outputs_500.Idx501_CmdRelayAscent_RQ;GVL_Troubleshooting.I_LevageUnitaireM1.Outputs_500.Idx505_CmdBrakeRelease_RQ;GVL_Troubleshooting.J_LevageUnitaireM2.Outputs_500.Idx505_CmdBrakeRelease_RQ;GVL_Troubleshooting.I_LevageUnitaireM1.Inputs_100.Idx103_ContactorsReleased_DI;GVL_Troubleshooting.J_LevageUnitaireM2.Inputs_100.Idx103_ContactorsReleased_DI
3026;10;1;1;1;1;1;0;0;0;0;0;91.383460998535156;1.29248046875;-12.893798828125;-11.601318359375;-12.893798828125;0;0;0.026666667312383652;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3036;10;1;1;1;1;1;0;0;0;0;0;91.380210876464844;1.29296875;-12.893798828125;-11.600830078125;-12.893798828125;0;0;0.033333335071802139;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3046;10;1;1;1;1;1;0;0;0;0;0;91.373695373535156;1.2939453125;-12.893798828125;-11.599853515625;-12.893798828125;0;0;0.046666666865348816;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3056;10;1;1;1;1;1;0;0;0;0;0;91.368812561035156;1.294677734375;-12.893798828125;-11.59912109375;-12.893798828125;0;0;0.056666668504476547;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3066;10;1;1;1;1;1;0;0;0;0;0;91.360679626464844;1.2958984375;-12.893798828125;-11.597900390625;-12.893798828125;0;0;0.073333337903022766;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3076;10;1;1;1;1;1;0;0;0;0;0;91.355796813964844;1.296630859375;-12.893798828125;-11.59716796875;-12.893798828125;0;0;0.080000005662441254;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3086;10;1;1;1;1;1;0;0;0;0;0;91.344398498535156;1.29833984375;-12.893798828125;-11.595458984375;-12.893798828125;0;0;0.093333333730697632;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3096;10;1;1;1;1;1;0;0;0;0;0;91.337890625;1.29931640625;-12.893798828125;-11.594482421875;-12.893798828125;0;0;0.10333333909511566;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3106;10;1;1;1;1;1;0;0;0;0;0;91.324867248535156;1.30126953125;-12.893798828125;-11.592529296875;-12.893798828125;0;0;0.12000000476837158;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3116;10;1;1;1;1;1;0;0;0;0;0;91.315101623535156;1.302734375;-12.893798828125;-11.591064453125;-12.893798828125;0;0;0.12666666507720947;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3126;10;1;1;1;1;1;0;0;0;0;0;91.302085876464844;1.3046875;-12.893798828125;-11.589111328125;-12.893798828125;0;0;0.14000001549720764;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3138;10;1;1;1;1;1;0;0;0;0;0;91.290687561035156;1.306396484375;-12.893798828125;-11.58740234375;-12.893798828125;0;0;0.15000000596046448;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3146;10;1;1;1;1;1;0;0;0;0;0;91.2744140625;1.308837890625;-12.893798828125;-11.5849609375;-12.893798828125;0;0;0.16333334147930145;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3156;10;1;1;1;1;1;0;0;0;0;0;91.263023376464844;1.310546875;-12.893798828125;-11.583251953125;-12.893798828125;0;0;0.17333334684371948;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3166;10;1;1;1;1;1;0;0;0;0;0;91.243492126464844;1.3134765625;-12.893798828125;-11.580322265625;-12.893798828125;0;0;0.18666666746139526;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3176;10;1;1;1;1;1;0;0;0;0;0;91.23046875;1.3154296875;-12.893798828125;-11.578369140625;-12.893798828125;0;0;0.19666667282581329;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3186;10;1;1;1;1;1;0;0;0;0;0;91.2109375;1.318359375;-12.893798828125;-11.575439453125;-12.893798828125;0;0;0.20666667819023132;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3197;10;1;1;1;1;1;0;0;0;0;0;91.1962890625;1.320556640625;-12.893798828125;-11.5732421875;-12.893798828125;0;0;0.21666666865348816;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3206;10;1;1;1;1;1;0;0;0;0;0;91.173500061035156;1.323974609375;-12.893798828125;-11.56982421875;-12.893798828125;0;0;0.23000000417232513;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3217;10;1;1;1;1;1;0;0;0;0;0;91.158851623535156;1.326171875;-12.893798828125;-11.567626953125;-12.893798828125;0;0;0.23666666448116302;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3226;10;1;1;1;1;1;0;0;0;0;0;91.134437561035156;1.329833984375;-12.893798828125;-11.56396484375;-12.893798828125;0;0;0.25;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3237;10;1;1;1;1;1;0;0;0;0;0;91.116539001464844;1.33251953125;-12.893798828125;-11.561279296875;-12.893798828125;0;0;0.25666669011116028;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3246;10;1;1;1;1;1;0;0;0;0;0;91.090492248535156;1.33642578125;-12.893798828125;-11.557373046875;-12.893798828125;0;0;0.27000001072883606;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3256;10;1;1;1;1;1;0;0;0;0;0;91.072593688964844;1.339111328125;-12.893798828125;-11.5546875;-12.893798828125;0;0;0.27666667103767395;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3266;10;1;1;1;1;1;0;0;0;0;0;91.044921875;1.34326171875;-12.893798828125;-11.550537109375;-12.893798828125;0;0;0.29333335161209106;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3276;10;1;1;1;1;1;0;0;0;0;0;91.025390625;1.34619140625;-12.893798828125;-11.547607421875;-12.893798828125;0;0;0.30000001192092896;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3286;10;1;1;1;1;1;0;0;0;0;0;90.994468688964844;1.350830078125;-12.893798828125;-11.54296875;-12.893798828125;0;0;0.31000000238418579;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3297;10;1;1;1;1;1;0;0;0;0;0;90.974937438964844;1.353759765625;-12.893798828125;-11.5400390625;-12.893798828125;0;0;0.320000022649765;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3306;10;1;1;1;1;1;0;0;0;0;0;90.9423828125;1.358642578125;-12.893798828125;-11.53515625;-12.893798828125;0;0;0.33000001311302185;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3316;10;1;1;1;1;1;0;0;0;0;0;90.921226501464844;1.36181640625;-12.893798828125;-11.531982421875;-12.893798828125;0;0;0.33666667342185974;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3326;10;1;1;1;1;1;0;0;0;0;0;90.888671875;1.36669921875;-12.893798828125;-11.527099609375;-12.893798828125;0;0;0.34999999403953552;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3337;10;1;1;1;1;1;0;0;0;0;0;90.865882873535156;1.3701171875;-12.893798828125;-11.523681640625;-12.893798828125;0;0;0.35666665434837341;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3346;10;1;1;1;1;1;0;0;0;0;0;90.830078125;1.37548828125;-12.893798828125;-11.518310546875;-12.893798828125;0;0;0.36666667461395264;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3356;10;1;1;1;1;1;0;0;0;0;0;90.8056640625;1.379150390625;-12.893798828125;-11.5146484375;-12.893798828125;0;0;0.37666666507720947;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3366;10;1;1;1;1;1;0;0;0;0;0;90.769859313964844;1.384521484375;-12.893798828125;-11.50927734375;-12.893798828125;0;0;0.3866666853427887;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3376;10;1;1;1;1;1;0;0;0;0;0;90.745445251464844;1.38818359375;-12.893798828125;-11.505615234375;-12.893798828125;0;0;0.39333334565162659;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3386;10;1;1;1;1;1;0;0;0;0;0;90.706382751464844;1.39404296875;-12.893798828125;-11.499755859375;-12.893798828125;0;0;0.40666666626930237;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3397;10;1;1;1;1;1;0;0;0;0;0;90.680335998535156;1.39794921875;-12.893798828125;-11.495849609375;-12.893798828125;0;0;0.40999999642372131;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3406;10;1;1;1;1;1;0;0;0;0;0;90.6396484375;1.404052734375;-12.893798828125;-11.48974609375;-12.893798828125;0;0;0.42333331704139709;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3417;10;1;1;1;1;1;0;0;0;0;0;90.613609313964844;1.407958984375;-12.893798828125;-11.48583984375;-12.893798828125;0;0;0.43000000715255737;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3426;10;1;1;1;1;1;0;0;0;0;0;90.5712890625;1.414306640625;-12.893798828125;-11.4794921875;-12.893798828125;0;0;0.43999999761581421;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3436;10;1;1;1;1;1;0;0;0;0;0;90.543617248535156;1.41845703125;-12.893798828125;-11.475341796875;-12.893798828125;0;0;0.44666668772697449;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3446;10;1;1;1;1;1;0;0;0;0;0;90.499671936035156;1.425048828125;-12.893798828125;-11.46875;-12.893798828125;0;0;0.45666664838790894;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3456;10;1;1;1;1;1;0;0;0;0;0;90.472007751464844;1.42919921875;-12.893798828125;-11.464599609375;-12.893798828125;0;0;0.46333333849906921;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3467;10;1;1;1;1;1;0;0;0;0;0;90.426429748535156;1.43603515625;-12.893798828125;-11.457763671875;-12.893798828125;0;0;0.47333332896232605;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3476;10;1;1;1;1;1;0;0;0;0;0;90.397132873535156;1.4404296875;-12.893798828125;-11.453369140625;-12.893798828125;0;0;0.476666659116745;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3486;10;1;1;1;1;1;0;0;0;0;0;90.3515625;1.447265625;-12.893798828125;-11.446533203125;-12.893798828125;0;0;0.48999997973442078;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3496;10;1;1;1;1;1;0;0;0;0;0;90.320640563964844;1.451904296875;-12.893798828125;-11.44189453125;-12.893798828125;0;0;0.49333333969116211;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3506;10;1;1;1;1;1;0;0;0;0;0;90.2734375;1.458984375;-12.893798828125;-11.434814453125;-12.893798828125;0;0;0.503333330154419;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3516;10;1;1;1;1;1;0;0;0;0;0;90.240882873535156;1.4638671875;-12.893798828125;-11.429931640625;-12.893798828125;0;0;0.50999999046325684;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3527;10;1;1;1;1;1;0;0;0;0;0;90.192054748535156;1.47119140625;-12.893798828125;-11.422607421875;-12.893798828125;0;0;0.51666665077209473;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3537;10;1;1;1;1;1;0;0;0;0;0;90.159507751464844;1.47607421875;-12.893798828125;-11.417724609375;-12.893798828125;0;0;0.52333331108093262;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3546;10;1;1;1;1;1;0;0;0;0;0;90.109046936035156;1.483642578125;-12.893798828125;-11.41015625;-12.893798828125;0;0;0.53666669130325317;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3556;10;1;1;1;1;1;0;0;0;0;0;90.074867248535156;1.48876953125;-12.893798828125;-11.405029296875;-12.893798828125;0;0;0.54333335161209106;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3567;10;1;1;1;1;1;0;0;0;0;0;90.0244140625;1.496337890625;-12.893798828125;-11.3974609375;-12.893798828125;0;0;0.54666668176651;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3576;10;1;1;1;1;1;0;0;0;0;0;89.988609313964844;1.501708984375;-12.893798828125;-11.39208984375;-12.893798828125;0;0;0.5533333420753479;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3586;10;1;1;1;1;1;0;0;0;0;0;89.9365234375;1.509521484375;-12.893798828125;-11.38427734375;-12.893798828125;0;0;0.56666666269302368;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3596;10;1;1;1;1;1;0;0;0;0;0;89.900718688964844;1.514892578125;-12.893798828125;-11.37890625;-12.893798828125;0;0;0.56999999284744263;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3606;10;1;1;1;1;1;0;0;0;0;0;89.847007751464844;1.52294921875;-12.893798828125;-11.370849609375;-12.893798828125;0;0;0.57666671276092529;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3617;10;1;1;1;1;1;0;0;0;0;0;89.811195373535156;1.5283203125;-12.893798828125;-11.365478515625;-12.893798828125;0;0;0.58333331346511841;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3626;10;1;1;1;2;1;0;0;0;0;0;89.755859375;1.53662109375;-12.893798828125;-11.357177734375;-12.893798828125;0;0;0.59333336353302;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3636;10;1;1;1;2;1;0;0;0;0;0;89.718421936035156;1.542236328125;-12.893798828125;-11.3515625;-12.893798828125;0;0;0.59666663408279419;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3646;10;1;1;1;2;1;0;0;0;0;0;89.661460876464844;1.55078125;-12.893798828125;-11.343017578125;-12.893798828125;0;0;0.60333335399627686;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3656;10;1;1;1;2;1;0;0;0;0;0;89.6240234375;1.556396484375;-12.893798828125;-11.33740234375;-12.893798828125;0;0;0.61333334445953369;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3667;10;1;1;1;2;1;0;0;0;0;0;89.5654296875;1.565185546875;-12.893798828125;-11.32861328125;-12.893798828125;0;0;0.62000000476837158;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3676;10;1;1;1;2;1;0;0;0;0;0;89.527992248535156;1.57080078125;-12.893798828125;-11.322998046875;-12.893798828125;0;0;0.62333333492279053;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3686;10;1;1;1;2;1;0;0;0;0;0;89.469398498535156;1.57958984375;-12.893798828125;-11.314208984375;-12.893798828125;0;0;0.62999999523162842;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3698;10;1;1;1;2;1;0;0;0;0;0;89.4287109375;1.585693359375;-12.893798828125;-11.30810546875;-12.893798828125;0;0;0.63666665554046631;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3706;10;1;1;1;2;1;0;0;0;0;0;89.3701171875;1.594482421875;-12.893798828125;-11.29931640625;-12.893798828125;0;0;0.643333375453949;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3716;10;1;1;1;2;1;0;0;0;0;0;89.329429626464844;1.6005859375;-12.893798828125;-11.293212890625;-12.893798828125;0;0;0.64666664600372314;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3727;10;1;1;1;2;1;0;0;0;0;0;89.267578125;1.60986328125;-12.893798828125;-11.283935546875;-12.893798828125;0;0;0.65666669607162476;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3736;10;1;1;1;2;1;0;0;0;0;0;89.226890563964844;1.615966796875;-12.893798828125;-11.27783203125;-12.893798828125;0;0;0.66333329677581787;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3746;10;1;1;1;2;1;0;0;0;0;0;89.1650390625;1.625244140625;-12.893798828125;-11.2685546875;-12.893798828125;0;0;0.66666668653488159;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3756;10;1;1;1;2;1;0;0;0;0;0;89.122718811035156;1.631591796875;-12.893798828125;-11.26220703125;-12.893798828125;0;0;0.67333334684371948;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3766;10;1;1;1;2;1;0;0;0;0;0;89.059242248535156;1.64111328125;-12.893798828125;-11.252685546875;-12.893798828125;0;0;0.68000000715255737;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3776;10;1;1;1;2;1;0;0;0;0;0;89.016929626464844;1.6474609375;-12.893798828125;-11.246337890625;-12.893798828125;0;0;0.68333333730697632;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3786;10;1;1;1;2;1;0;0;0;0;0;88.953453063964844;1.656982421875;-12.893798828125;-11.23681640625;-12.893798828125;0;0;0.68999999761581421;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3796;10;1;1;1;2;1;0;0;0;0;0;88.909507751464844;1.66357421875;-12.893798828125;-11.230224609375;-12.893798828125;0;0;0.6966666579246521;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3806;10;1;1;1;2;1;0;0;0;0;0;88.844398498535156;1.67333984375;-12.893798828125;-11.220458984375;-12.893798828125;0;0;0.70333331823349;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3816;10;1;1;1;2;1;0;0;0;0;0;88.802085876464844;1.6796875;-12.893798828125;-11.214111328125;-12.893798828125;0;0;0.70666670799255371;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3827;10;1;1;1;2;1;0;0;0;0;0;88.7353515625;1.689697265625;-12.893798828125;-11.2041015625;-12.893798828125;0;0;0.71666663885116577;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3836;10;1;1;1;2;1;0;0;0;0;0;88.689781188964844;1.696533203125;-12.893798828125;-11.197265625;-12.893798828125;0;0;0.72000002861022949;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3846;10;1;1;1;2;1;0;0;0;0;0;88.623046875;1.70654296875;-12.893798828125;-11.187255859375;-12.893798828125;0;0;0.72333335876464844;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3856;10;1;1;1;2;1;0;0;0;0;0;88.577476501464844;1.71337890625;-12.893798828125;-11.180419921875;-12.893798828125;0;0;0.72666668891906738;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3866;10;1;1;1;2;1;0;0;0;0;0;88.509117126464844;1.7236328125;-12.893798828125;-11.170166015625;-12.893798828125;0;0;0.73666667938232422;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3876;10;1;1;1;2;1;0;0;0;0;0;88.463539123535156;1.73046875;-12.893798828125;-11.163330078125;-12.893798828125;0;0;0.74000000953674316;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3886;10;1;1;1;2;1;0;0;0;0;0;88.395179748535156;1.74072265625;-12.893798828125;-11.153076171875;-12.893798828125;0;0;0.746666669845581;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3897;10;1;1;1;2;1;0;0;0;0;0;88.347984313964844;1.747802734375;-12.893798828125;-11.14599609375;-12.893798828125;0;0;0.753333330154419;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3906;10;1;1;1;2;1;0;0;0;0;0;88.277992248535156;1.75830078125;-12.893798828125;-11.135498046875;-12.893798828125;0;0;0.753333330154419;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3916;10;1;1;1;2;1;0;0;0;0;0;88.230796813964844;1.765380859375;-12.893798828125;-11.12841796875;-12.893798828125;0;0;0.76000005006790161;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3926;10;1;1;1;2;1;0;0;0;0;0;88.160804748535156;1.77587890625;-12.893798828125;-11.117919921875;-12.893798828125;0;0;0.76666665077209473;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3936;10;1;1;1;2;1;0;0;0;0;0;88.113609313964844;1.782958984375;-12.893798828125;-11.11083984375;-12.893798828125;0;0;0.77000004053115845;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3946;10;1;1;1;2;1;0;0;0;0;0;88.040367126464844;1.7939453125;-12.893798828125;-11.099853515625;-12.893798828125;0;0;0.77666670083999634;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3956;10;1;1;1;2;1;0;0;0;0;0;87.9931640625;1.801025390625;-12.893798828125;-11.0927734375;-12.893798828125;0;0;0.77999997138977051;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3966;10;1;1;1;2;1;0;0;0;0;0;87.919921875;1.81201171875;-12.893798828125;-11.081787109375;-12.893798828125;0;0;0.78666669130325317;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3976;10;1;1;1;2;1;0;0;0;0;0;87.87109375;1.8193359375;-12.893798828125;-11.074462890625;-12.893798828125;0;0;0.79000002145767212;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3986;10;1;1;1;2;1;0;0;0;0;0;87.799476623535156;1.830078125;-12.893798828125;-11.063720703125;-12.893798828125;0;0;0.79000002145767212;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
3997;10;1;1;1;2;1;0;0;0;0;0;87.750648498535156;1.83740234375;-12.893798828125;-11.056396484375;-12.893798828125;0;0;0.79333335161209106;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
4006;10;1;1;1;2;1;0;0;0;0;0;87.674156188964844;1.848876953125;-12.893798828125;-11.044921875;-12.893798828125;0;0;0.80666667222976685;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
4016;10;1;1;1;2;1;0;0;0;0;0;87.623695373535156;1.8564453125;-12.893798828125;-11.037353515625;-12.893798828125;0;0;0.81333333253860474;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
4026;10;1;1;1;2;1;0;0;0;0;0;87.550453186035156;1.867431640625;-12.893798828125;-11.0263671875;-12.893798828125;0;0;0.81000006198883057;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
4037;10;1;1;1;2;1;0;0;0;0;0;87.5;1.875;-12.893798828125;-11.018798828125;-12.893798828125;0;0;0.81333333253860474;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
4048;10;1;1;1;2;1;0;0;0;0;0;87.423500061035156;1.886474609375;-12.893798828125;-11.00732421875;-12.893798828125;0;0;0.82333338260650635;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
4057;10;1;1;1;2;1;0;0;0;0;0;87.373046875;1.89404296875;-12.893798828125;-10.999755859375;-12.893798828125;0;0;0.82333338260650635;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
4066;10;1;1;1;2;1;0;0;0;0;0;87.296546936035156;1.905517578125;-12.893798828125;-10.98828125;-12.893798828125;0;0;0.83333331346511841;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
4076;10;1;1;1;2;1;0;0;0;0;0;87.244468688964844;1.913330078125;-12.893798828125;-10.98046875;-12.893798828125;0;0;0.83333331346511841;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
4086;10;1;1;1;2;1;0;0;0;0;0;87.166343688964844;1.925048828125;-12.893798828125;-10.96875;-12.893798828125;0;0;0.84000003337860107;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
4096;10;1;1;1;2;1;0;0;0;0;0;87.1142578125;1.932861328125;-12.893798828125;-10.9609375;-12.893798828125;0;0;0.84666663408279419;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
4106;10;1;1;1;2;1;0;0;0;0;0;87.032875061035156;1.945068359375;-12.893798828125;-10.94873046875;-12.893798828125;0;0;0.86333334445953369;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
