Timestamp_ms;PRG_03_Modes_Cycle.instCycleSemiAuto.CycleStep;PRG_03_Modes_Cycle.instCycleSemiAuto.Lifecycle.Busy;PRG_03_Modes_Cycle.instCycleSemiAuto.WaitingForOperator;PRG_03_Modes_Cycle.instCycleSemiAuto.WaitingForProcess;PRG_03_Modes_Cycle.instCycleSemiAuto.Fault.Error;PRG_02_Acquisition.Data.Joystick.DeadmanArmed;PRG_02_Acquisition.Data.Joystick.AtNeutralXY;PRG_02_Acquisition.Data.Joystick.AxisY.Deflection;PRG_02_Acquisition.Data.EncoderM1.Measurement.CablePosM;PRG_02_Acquisition.Data.EncoderM2.Measurement.CablePosM;M1TreuilRetenue.State.StepNumber;M2TreuilBenne.State.StepNumber;M1_M2_KoboldBottomTouch_DI;M1_M2_KoboldMeasureEnable_RQ;M3Translation.State.AtP1;M3Translation.State.AtTremie;M3Translation.State.EstimatedPosM3_M;PRG_04_Treuils_Benne.instWinchStateProjection.InterlockM2.MotorRequest;PRG_06_Outputs.instWinchOutputInterlockM2.MotorRequest;M1TreuilRetenue.State.Position_M;M2TreuilBenne.Bucket.State.M2PositionCorrected;IoHw.Out.M1_RelayAscent_RQ;IoHw.Out.M2_RelayAscent_Close_RQ;IoHw.Out.M1_SpeedContactor_1_DQ;IoHw.Out.M2_SpeedContactor_1_DQ;M1_SpeedContactor_3_DQ;M2_SpeedContactor_3_DQ;M2TreuilBenne.Bucket.State.BucketOpening_Pct;PRG_04_Treuils_Benne.Data.ArmingPermit;PRG_05_Translation.TranslationFinalInterlockRequest.ReqTremieSemantic;M3_CommandWord;M3_SetpointFrequencyHz;M3_BrakeRelease_RQ;IoHw.In.Hardware.Operator.JoyXRaw_ANA1;IoHw.In.Hardware.Operator.JoyYRaw_ANA2;M1TreuilRetenue.Safety.ErrorMecaB;M1TreuilRetenue.Safety.ErrorId;IoHw.In.Hardware.Winch.M1_ContactorsReleased_DI;IoHw.In.Hardware.Winch.M2_ContactorsReleased_DI;GVL_Troubleshooting.I_LevageUnitaireM1.Inputs_100.Idx104_BrakeApplied;IoHw.In.Hardware.Winch.M2_TensionedCable_DI;PRG_07_Supervision.instTroubleshootingView.WinchM2.Safety.ErrorId;PRG_02_Acquisition.instSimBench.MotorIsStalledM1;PRG_02_Acquisition.instSimBench.MotorIsStalledM2
26551;7;1;0;1;0;1;0;-100;-3.47265625;-1.707275390625;4;4;0;1;1;0;20;1;1;-3.47265625;-1.707275390625;0;0;1;1;1;1;88.230796813964844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
26651;7;1;0;1;0;1;0;-100;-3.630859375;-1.8544921875;4;4;0;1;1;0;20;1;1;-3.630859375;-1.8544921875;0;0;1;1;1;1;88.157554626464844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
26753;7;1;0;1;0;1;0;-100;-3.806640625;-2.01806640625;4;4;0;1;1;0;20;1;1;-3.806640625;-2.01806640625;0;0;1;1;1;1;88.076171875;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
26853;7;1;0;1;0;1;0;-100;-3.96484375;-2.165283203125;4;4;0;1;1;0;20;1;1;-3.96484375;-2.165283203125;0;0;1;1;1;1;88.0029296875;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
26955;7;1;0;1;0;1;0;-100;-4.140625;-2.328857421875;4;4;0;1;1;0;20;1;1;-4.140625;-2.328857421875;0;0;1;1;1;1;87.921546936035156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
27055;7;1;0;1;0;1;0;-100;-4.31640625;-2.492431640625;4;4;0;1;1;0;20;1;1;-4.31640625;-2.492431640625;0;0;1;1;1;1;87.840171813964844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
27156;7;1;0;1;0;1;0;-100;-4.474609375;-2.6396484375;4;4;0;1;1;0;20;1;1;-4.474609375;-2.6396484375;0;0;1;1;1;1;87.766929626464844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
27256;7;1;0;1;0;1;0;-100;-4.650390625;-2.80322265625;4;4;0;1;1;0;20;1;1;-4.650390625;-2.80322265625;0;0;1;1;1;1;87.685546875;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
27357;7;1;0;1;0;1;0;-100;-4.80859375;-2.950439453125;4;4;0;1;1;0;20;1;1;-4.80859375;-2.950439453125;0;0;1;1;1;1;87.6123046875;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
27457;7;1;0;1;0;1;0;-100;-4.966796875;-3.09765625;4;4;0;1;1;0;20;1;1;-4.966796875;-3.09765625;0;0;1;1;1;1;87.5390625;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
27559;7;1;0;1;0;1;0;-100;-5.142578125;-3.26123046875;4;4;0;1;1;0;20;1;1;-5.142578125;-3.26123046875;0;0;1;1;1;1;87.457679748535156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
27657;7;1;0;1;0;1;0;-100;-5.30078125;-3.408447265625;4;4;0;1;1;0;20;1;1;-5.30078125;-3.408447265625;0;0;1;1;1;1;87.384437561035156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
27757;7;1;0;1;0;1;0;-100;-5.458984375;-3.5556640625;4;4;0;1;1;0;20;1;1;-5.458984375;-3.5556640625;0;0;1;1;1;1;87.311195373535156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
27859;7;1;0;1;0;1;0;-100;-5.634765625;-3.71923828125;4;4;0;1;1;0;20;1;1;-5.634765625;-3.71923828125;0;0;1;1;1;1;87.229820251464844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
27958;7;1;0;1;0;1;0;-100;-5.810546875;-3.8828125;4;4;0;1;1;0;20;1;1;-5.810546875;-3.8828125;0;0;1;1;1;1;87.1484375;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
28057;7;1;0;1;0;1;0;-100;-5.96875;-4.030029296875;4;4;0;1;1;0;20;1;1;-5.96875;-4.030029296875;0;0;1;1;1;1;87.0751953125;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
28158;7;1;0;1;0;1;0;-100;-6.14453125;-4.193603515625;4;4;0;1;1;0;20;1;1;-6.14453125;-4.193603515625;0;0;1;1;1;1;86.993812561035156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
28258;7;1;0;1;0;1;0;-100;-6.302734375;-4.3408203125;4;4;0;1;1;0;20;1;1;-6.302734375;-4.3408203125;0;0;1;1;1;1;86.920570373535156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
28358;7;1;0;1;0;1;0;-100;-6.478515625;-4.50439453125;4;4;0;1;1;0;20;1;1;-6.478515625;-4.50439453125;0;0;1;1;1;1;86.839195251464844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
28459;7;1;0;1;0;1;0;-100;-6.63671875;-4.651611328125;4;4;0;1;1;0;20;1;1;-6.63671875;-4.651611328125;0;0;1;1;1;1;86.765953063964844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
28560;7;1;0;1;0;1;0;-100;-6.8125;-4.815185546875;4;4;0;1;1;0;20;1;1;-6.8125;-4.815185546875;0;0;1;1;1;1;86.6845703125;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
28662;7;1;0;1;0;1;0;-100;-6.970703125;-4.96240234375;4;4;0;1;1;0;20;1;1;-6.970703125;-4.96240234375;0;0;1;1;1;1;86.611328125;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
28761;7;1;0;1;0;1;0;-100;-7.146484375;-5.1259765625;4;4;0;1;1;0;20;1;1;-7.12890625;-5.109619140625;0;0;1;1;1;1;86.5380859375;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
28863;7;1;0;1;0;1;0;-100;-7.3046875;-5.273193359375;4;4;0;1;1;0;20;1;1;-7.3046875;-5.273193359375;0;0;1;1;1;1;86.456703186035156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
28963;7;1;0;1;0;1;0;-100;-7.462890625;-5.42041015625;4;4;0;1;1;0;20;1;1;-7.462890625;-5.42041015625;0;0;1;1;1;1;86.383460998535156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
29065;7;1;0;1;0;1;0;-100;-7.638671875;-5.583984375;4;4;0;1;1;0;20;1;1;-7.638671875;-5.583984375;0;0;1;1;1;1;86.302085876464844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
29165;7;1;0;1;0;1;0;-100;-7.796875;-5.731201171875;4;4;0;1;1;0;20;1;1;-7.796875;-5.731201171875;0;0;1;1;1;1;86.228843688964844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
29267;7;1;0;1;0;1;0;-100;-7.97265625;-5.894775390625;4;4;0;1;1;0;20;1;1;-7.97265625;-5.894775390625;0;0;1;1;1;1;86.1474609375;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
29368;7;1;0;1;0;1;0;-100;-8.130859375;-6.0419921875;4;4;0;1;1;0;20;1;1;-8.130859375;-6.0419921875;0;0;1;1;1;1;86.07421875;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
29467;7;1;0;1;0;1;0;-100;-8.306640625;-6.20556640625;4;4;0;1;1;0;20;1;1;-8.306640625;-6.20556640625;0;0;1;1;1;1;85.992835998535156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
29567;7;1;0;1;0;1;0;-100;-8.46484375;-6.352783203125;4;4;0;1;1;0;20;1;1;-8.46484375;-6.352783203125;0;0;1;1;1;1;85.919593811035156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
29669;7;1;0;1;0;1;0;-100;-8.640625;-6.516357421875;4;4;0;1;1;0;20;1;1;-8.640625;-6.516357421875;0;0;1;1;1;1;85.838218688964844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
29768;7;1;0;1;0;1;0;-100;-8.798828125;-6.66357421875;4;4;0;1;1;0;20;1;1;-8.798828125;-6.66357421875;0;0;1;1;1;1;85.764976501464844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
29870;7;1;0;1;0;1;0;-100;-8.95703125;-6.810791015625;4;4;0;1;1;0;20;1;1;-8.95703125;-6.810791015625;0;0;1;1;1;1;85.691734313964844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
29970;7;1;0;1;0;1;0;-100;-9.1328125;-6.974365234375;4;4;0;1;1;0;20;1;1;-9.1328125;-6.974365234375;0;0;1;1;1;1;85.6103515625;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
30071;7;1;0;1;0;1;0;-100;-9.30859375;-7.137939453125;4;4;0;1;1;0;20;1;1;-9.30859375;-7.137939453125;0;0;1;1;1;1;85.528968811035156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
30171;7;1;0;1;0;1;0;-100;-9.466796875;-7.28515625;4;4;0;1;1;0;20;1;1;-9.466796875;-7.28515625;0;0;1;1;1;1;85.455726623535156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
30272;7;1;0;1;0;1;0;-100;-9.642578125;-7.44873046875;4;4;0;1;1;0;20;1;1;-9.642578125;-7.44873046875;0;0;1;1;1;1;85.374351501464844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
30372;7;1;0;1;0;1;0;-100;-9.80078125;-7.595947265625;4;4;0;1;1;0;20;1;1;-9.80078125;-7.595947265625;0;0;1;1;1;1;85.301109313964844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
30473;7;1;0;1;0;1;0;-100;-9.9765625;-7.759521484375;4;4;0;1;1;0;20;1;1;-9.9765625;-7.759521484375;0;0;1;1;1;1;85.2197265625;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
30573;7;1;0;1;0;1;0;-100;-10.134765625;-7.90673828125;4;4;0;1;1;0;20;1;1;-10.134765625;-7.90673828125;0;0;1;1;1;1;85.146484375;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
30675;7;1;0;1;0;1;0;-100;-10.310546875;-8.0703125;4;4;0;1;1;0;20;1;1;-10.310546875;-8.0703125;0;0;1;1;1;1;85.065101623535156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
30775;7;1;0;1;0;1;0;-100;-10.46875;-8.217529296875;4;4;0;1;1;0;20;1;1;-10.46875;-8.217529296875;0;0;1;1;1;1;84.991859436035156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
30876;7;1;0;1;0;1;0;-100;-10.64453125;-8.381103515625;4;4;0;1;1;0;20;1;1;-10.64453125;-8.381103515625;0;0;1;1;1;1;84.910484313964844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
30976;7;1;0;1;0;1;0;-100;-10.8203125;-8.544677734375;4;4;0;1;1;0;20;1;1;-10.8203125;-8.544677734375;0;0;1;1;1;1;84.8291015625;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
31077;7;1;0;1;0;1;0;-100;-10.978515625;-8.69189453125;4;4;0;1;1;0;20;1;1;-10.978515625;-8.69189453125;0;0;1;1;1;1;84.755859375;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
31177;7;1;0;1;0;1;0;-100;-11.154296875;-8.85546875;4;4;0;1;1;0;20;1;1;-11.154296875;-8.85546875;0;0;1;1;1;1;84.674476623535156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
31279;7;1;0;1;0;1;0;-100;-11.330078125;-9.01904296875;4;4;0;1;1;0;20;1;1;-11.330078125;-9.01904296875;0;0;1;1;1;1;84.593101501464844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
31378;7;1;0;1;0;1;0;-100;-11.48828125;-9.166259765625;4;4;0;1;1;0;20;1;1;-11.48828125;-9.166259765625;0;0;1;1;1;1;84.519859313964844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
31479;7;1;0;1;0;1;0;-100;-11.6640625;-9.329833984375;4;4;0;1;1;0;20;1;1;-11.6640625;-9.329833984375;0;0;1;1;1;1;84.4384765625;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
31578;7;1;0;1;0;1;0;-100;-11.822265625;-9.47705078125;4;4;0;1;1;0;20;1;1;-11.822265625;-9.47705078125;0;0;1;1;1;1;84.365234375;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
31680;7;1;0;1;0;1;0;-100;-11.998046875;-9.640625;4;4;0;1;1;0;20;1;1;-11.998046875;-9.640625;0;0;1;1;1;1;84.283851623535156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
31779;7;1;0;1;0;1;0;-100;-12.173828125;-9.80419921875;4;4;0;1;1;0;20;1;1;-12.173828125;-9.80419921875;0;0;1;1;1;1;84.202476501464844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
31882;7;1;0;1;0;1;0;-100;-12.33203125;-9.951416015625;4;4;0;1;1;0;20;1;1;-12.33203125;-9.951416015625;0;0;1;1;1;1;84.129234313964844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
31981;7;1;0;1;0;1;0;-100;-12.490234375;-10.0986328125;4;4;0;1;1;0;20;1;1;-12.490234375;-10.0986328125;0;0;1;1;1;1;84.055992126464844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
32082;7;1;0;1;0;1;0;-100;-12.666015625;-10.26220703125;4;4;0;1;1;0;20;1;1;-12.666015625;-10.26220703125;0;0;1;1;1;1;83.974609375;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
32182;7;1;0;1;0;1;0;-100;-12.82421875;-10.409423828125;4;4;0;1;1;0;20;1;1;-12.82421875;-10.409423828125;0;0;1;1;1;1;83.9013671875;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
32283;7;1;0;1;0;1;0;-100;-13;-10.572998046875;4;4;0;1;1;0;20;1;1;-13;-10.572998046875;0;0;1;1;1;1;83.819984436035156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
32382;7;1;0;1;0;1;0;-100;-13.158203125;-10.72021484375;4;4;0;1;1;0;20;1;1;-13.158203125;-10.72021484375;0;0;1;1;1;1;83.746742248535156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
32484;7;1;0;1;0;1;0;-100;-13.31640625;-10.867431640625;4;4;0;1;1;0;20;1;1;-13.31640625;-10.867431640625;0;0;1;1;1;1;83.673500061035156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
32584;7;1;0;1;0;1;0;-100;-13.474609375;-11.0146484375;4;4;0;1;1;0;20;1;1;-13.474609375;-11.0146484375;0;0;1;1;1;1;83.600257873535156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
32686;7;1;0;1;0;1;0;-100;-13.650390625;-11.17822265625;4;4;0;1;1;0;20;1;1;-13.650390625;-11.17822265625;0;0;1;1;1;1;83.518882751464844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
32786;7;1;0;1;0;1;0;-100;-13.826171875;-11.341796875;4;4;0;1;1;0;20;1;1;-13.826171875;-11.341796875;0;0;1;1;1;1;83.4375;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
32889;7;1;0;1;0;1;0;-100;-14.001953125;-11.50537109375;4;4;0;1;1;0;20;1;1;-14.001953125;-11.50537109375;0;0;1;1;1;1;83.356117248535156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
32987;7;1;0;1;0;1;0;-100;-14.16015625;-11.652587890625;4;4;0;1;1;0;20;1;1;-14.16015625;-11.652587890625;0;0;1;1;1;1;83.282875061035156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
33088;7;1;0;1;0;1;0;-100;-14.3359375;-11.816162109375;4;4;0;1;1;0;20;1;1;-14.3359375;-11.816162109375;0;0;1;1;1;1;83.201499938964844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
33187;7;1;0;1;0;1;0;-100;-14.494140625;-11.96337890625;4;4;0;1;1;0;20;1;1;-14.494140625;-11.96337890625;0;0;1;1;1;1;83.128257751464844;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
33289;7;1;0;1;0;1;0;-100;-14.669921875;-12.126953125;4;4;0;1;1;0;20;1;1;-14.669921875;-12.126953125;0;0;1;1;1;1;83.046875;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
33390;7;1;0;1;0;1;0;-100;-14.845703125;-12.29052734375;4;4;0;1;1;0;20;1;1;-14.845703125;-12.29052734375;0;0;1;1;1;1;82.965492248535156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
33492;7;1;0;1;0;1;0;-100;-15.00390625;-12.437744140625;4;4;0;1;1;0;20;1;1;-15.00390625;-12.437744140625;0;0;1;1;1;1;82.892250061035156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
33592;7;1;0;1;0;1;0;-100;-15.162109375;-12.5849609375;4;4;0;1;1;0;20;1;1;-15.162109375;-12.5849609375;0;0;1;1;1;1;82.819007873535156;1;0;0;0;0;5000;0;0;0;0;0;0;1;0;0;0
33692;8;1;0;1;0;1;0;-100;-15.284912109375;-12.7041015625;0;0;0;0;1;0;20;0;0;-15.284912109375;-12.7041015625;0;0;0;0;0;0;82.794593811035156;1;0;0;0;0;5000;0;0;0;1;1;1;1;0;0;0
33794;8;1;0;1;0;1;0;-100;-15.385009765625;-12.80419921875;0;0;0;0;1;0;20;0;0;-15.385009765625;-12.80419921875;0;0;0;0;0;0;82.794593811035156;1;0;0;0;0;5000;0;0;0;1;1;1;1;0;0;0
33893;8;1;0;1;0;1;0;-100;-15.47509765625;-12.894287109375;0;0;0;0;1;0;20;0;0;-15.47509765625;-12.894287109375;0;0;0;0;0;0;82.794593811035156;1;0;0;0;0;5000;0;0;0;1;1;1;1;0;0;0
33994;8;1;0;1;0;1;0;-100;-15.565185546875;-12.96435546875;0;0;0;0;1;0;20;0;0;-15.565185546875;-12.96435546875;0;0;0;0;0;0;82.6611328125;1;0;0;0;0;5000;0;0;0;1;1;1;1;0;0;0
34095;8;1;0;1;0;1;0;-100;-15.565185546875;-12.96435546875;0;0;0;0;1;0;20;0;0;-15.565185546875;-12.96435546875;0;0;0;0;0;0;82.6611328125;1;0;0;0;0;5000;0;0;0;1;1;1;1;0;0;0
34194;8;1;0;1;0;1;0;-100;-15.565185546875;-12.96435546875;0;0;0;0;1;0;20;0;0;-15.565185546875;-12.96435546875;0;0;0;0;0;0;82.6611328125;1;0;0;0;0;5000;0;0;0;1;1;1;1;0;0;0
34294;8;1;0;1;0;1;0;-100;-15.565185546875;-12.96435546875;0;0;0;0;1;0;20;0;0;-15.565185546875;-12.96435546875;0;0;0;0;0;0;82.6611328125;1;0;0;0;0;5000;0;0;0;1;1;1;1;0;0;0
34395;8;1;0;1;0;1;0;-100;-15.565185546875;-12.96435546875;0;0;0;0;1;0;20;0;0;-15.565185546875;-12.96435546875;0;0;0;0;0;0;82.6611328125;1;0;0;0;0;5000;0;0;0;1;1;1;1;0;0;0
34494;8;1;0;1;0;1;0;-100;-15.565185546875;-12.96435546875;0;0;0;0;1;0;20;0;0;-15.565185546875;-12.96435546875;0;0;0;0;0;0;82.6611328125;1;0;0;0;0;5000;0;0;0;1;1;1;1;0;0;0
34595;10;1;0;1;0;1;0;-100;-15.565185546875;-12.96435546875;0;0;0;0;1;0;20;0;0;-15.565185546875;-12.96435546875;0;0;0;0;0;0;82.6611328125;1;0;0;0;0;5000;0;0;0;1;1;1;1;0;0;0
34697;10;1;0;1;0;1;0;-100;-15.565185546875;-12.96435546875;0;0;0;0;1;0;20;0;0;-15.565185546875;-12.96435546875;0;0;0;0;0;0;82.6611328125;1;0;0;0;0;5000;0;0;0;1;1;1;1;0;0;0
34800;10;1;0;1;0;1;0;-100;-15.565185546875;-12.96435546875;0;0;0;0;1;0;20;0;0;-15.565185546875;-12.96435546875;0;0;0;0;0;0;82.6611328125;1;0;0;0;0;5000;0;0;0;1;1;1;1;0;0;0
34898;10;1;0;1;0;1;0;-100;-15.565185546875;-12.96435546875;0;0;0;0;1;0;20;0;0;-15.565185546875;-12.96435546875;0;0;0;0;0;0;82.6611328125;1;0;0;0;0;5000;0;0;0;1;1;1;1;0;0;0
35000;10;1;0;1;0;1;0;-100;-15.565185546875;-12.96435546875;0;0;0;0;1;0;20;0;0;-15.565185546875;-12.96435546875;0;0;0;0;0;0;82.6611328125;1;0;0;0;0;5000;0;0;0;1;1;1;1;0;0;0
35100;10;1;0;1;0;1;0;-100;-15.565185546875;-12.96435546875;0;0;0;0;1;0;20;0;0;-15.565185546875;-12.96435546875;0;0;0;0;0;0;82.6611328125;1;0;0;0;0;5000;0;0;0;1;1;1;1;0;0;0
35200;10;1;0;1;0;1;0;-100;-15.565185546875;-12.96435546875;0;0;0;0;1;0;20;0;0;-15.565185546875;-12.96435546875;0;0;0;0;0;0;82.6611328125;1;0;0;0;0;5000;0;0;0;1;1;1;1;0;0;0
35300;10;1;0;1;0;1;0;-100;-15.565185546875;-12.96435546875;0;0;0;0;1;0;20;0;0;-15.565185546875;-12.96435546875;0;0;0;0;0;0;82.6611328125;1;0;0;0;0;5000;0;0;0;1;1;1;1;0;0;0
35401;10;1;0;1;0;1;0;-100;-15.565185546875;-12.96435546875;0;0;0;0;1;0;20;0;0;-15.565185546875;-12.96435546875;0;0;0;0;0;0;82.6611328125;1;0;0;0;0;5000;0;0;0;1;1;1;1;0;0;0
35501;10;1;0;1;0;1;0;-100;-15.565185546875;-12.96435546875;0;0;0;0;1;0;20;0;0;-15.565185546875;-12.96435546875;0;0;0;0;0;0;82.6611328125;1;0;0;0;0;5000;0;0;0;1;1;1;1;0;0;0
35601;10;1;0;1;0;1;0;-100;-15.565185546875;-12.96435546875;0;0;0;0;1;0;20;0;0;-15.565185546875;-12.96435546875;0;0;0;0;0;0;82.6611328125;1;0;0;0;0;5000;0;0;0;1;1;1;1;0;0;0
35701;10;1;0;1;0;1;0;-100;-15.565185546875;-12.96435546875;0;0;0;0;1;0;20;0;0;-15.565185546875;-12.96435546875;0;0;0;0;0;0;82.6611328125;1;0;0;0;0;5000;0;0;0;1;1;1;1;0;0;0
35801;10;1;0;1;0;1;0;-100;-15.565185546875;-12.96435546875;0;0;0;0;1;0;20;0;0;-15.565185546875;-12.96435546875;0;0;0;0;0;0;82.6611328125;1;0;0;0;0;5000;0;0;0;1;1;1;1;0;0;0
35902;10;1;0;1;0;1;0;-100;-15.565185546875;-12.96435546875;0;0;0;0;1;0;20;0;0;-15.565185546875;-12.96435546875;0;0;0;0;0;0;82.6611328125;1;0;0;0;0;5000;0;0;0;1;1;1;1;0;0;0
36002;10;1;0;1;0;1;0;-100;-15.565185546875;-12.96435546875;0;0;0;0;1;0;20;0;0;-15.565185546875;-12.96435546875;0;0;0;0;0;0;82.6611328125;1;0;0;0;0;5000;0;0;0;1;1;1;1;0;0;0
36103;10;1;0;1;0;1;0;-100;-15.565185546875;-12.96435546875;0;0;0;0;1;0;20;0;0;-15.565185546875;-12.96435546875;0;0;0;0;0;0;82.6611328125;1;0;0;0;0;5000;0;0;0;1;1;1;1;0;0;0
36205;10;1;0;1;0;1;0;-55;-15.565185546875;-12.96435546875;0;0;0;0;1;0;20;0;0;-15.565185546875;-12.96435546875;0;0;0;0;0;0;82.6611328125;1;0;0;0;0;5000;2250;0;0;1;1;1;1;0;0;0
36303;10;1;1;0;0;1;1;0;-15.565185546875;-12.96435546875;0;0;0;0;1;0;20;0;0;-15.565185546875;-12.96435546875;0;0;0;0;0;0;82.6611328125;1;0;0;0;0;5000;4750;0;0;1;1;1;1;0;0;0
36405;10;1;1;0;0;1;1;0;-15.565185546875;-12.96435546875;0;0;0;0;1;0;20;0;0;-15.565185546875;-12.96435546875;0;0;0;0;0;0;82.6611328125;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
36507;10;1;1;0;0;0;1;0;-15.565185546875;-12.96435546875;0;0;0;0;1;0;20;0;0;-15.565185546875;-12.96435546875;0;0;0;0;0;0;82.6611328125;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
36607;10;1;1;0;0;0;1;0;-15.565185546875;-12.96435546875;0;0;0;0;1;0;20;0;0;-15.565185546875;-12.96435546875;0;0;0;0;0;0;82.6611328125;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
36708;10;1;1;0;0;0;1;0;-15.565185546875;-12.96435546875;0;0;0;0;1;0;20;0;0;-15.565185546875;-12.96435546875;0;0;0;0;0;0;82.6611328125;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
36810;10;1;1;0;0;0;1;0;-15.565185546875;-12.96435546875;0;0;0;0;1;0;20;0;0;-15.565185546875;-12.96435546875;0;0;0;0;0;0;82.6611328125;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
36911;10;1;1;0;0;0;1;0;-15.565185546875;-12.96435546875;0;0;0;0;1;0;20;0;0;-15.565185546875;-12.96435546875;0;0;0;0;0;0;82.6611328125;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
37010;10;1;1;0;0;0;1;0;-15.565185546875;-12.96435546875;0;0;0;0;1;0;20;0;0;-15.565185546875;-12.96435546875;0;0;0;0;0;0;82.6611328125;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
37111;10;1;1;0;0;0;1;0;-15.565185546875;-12.96435546875;0;0;0;0;1;0;20;0;0;-15.565185546875;-12.96435546875;0;0;0;0;0;0;82.6611328125;1;0;0;0;0;5000;5000;0;0;1;1;1;1;0;0;0
