Timestamp_ms;M1TreuilRetenue.State.Position_M;M2TreuilBenne.Bucket.State.M2PositionCorrected;M2TreuilBenne.State.Position_M;Modes.Cmd.SelJoystickWinch;M2TreuilBenne.Bucket.State.DeltaPosition_M;M1_BrakeIsOpen_DI;M1_BrakeRelease_RQ;M1_RelayAscent_RQ;M1_RelayDescent_RQ;M1_SpeedContactor_1_DQ;M1_SpeedContactor_2_DQ;M1_SpeedContactor_3_DQ;M1_SpeedContactor_4_DQ;M2_BrakeIsOpen_DI;M2_BrakeRelease_RQ;M2_RelayAscent_Close_RQ;M2_RelayDescent_Open_RQ;M2_SpeedContactor_1_DQ;M2_SpeedContactor_2_DQ;M2_SpeedContactor_3_DQ;M2_SpeedContactor_4_DQ;M1_M2_KoboldMeasureEnable_RQ;PRG_02_Acquisition.HwIn.Machine.M1_M2_KoboldBottomTouch_DI;JOY1Joystick.State.RawY;PRG_02_Acquisition.instJoystick.AxisCmdY.SpeedTgt;COD1_PresettTrigCmd;COD1_PresetValue;COD1_PosValue;PRG_02_Acquisition.instJoystick.ArmingPermit;PRG_02_Acquisition.instJoystick.ArmingPermitDenied;PRG_02_Acquisition.Data.Joystick.DeadmanArmed;PRG_06_Outputs.Data.SyncContactorDiag.RelayFwdMismatch;M1M2Sync.State.Error;M1M2Sync.State.ErrorId;M1TreuilRetenue.State.Error;M1TreuilRetenue.State.ErrorId;M1TreuilRetenue.Safety.Error;M1TreuilRetenue.Safety.ErrorId;M2TreuilBenne.State.Error;M2TreuilBenne.State.ErrorId;M2TreuilBenne.Safety.Error;M2TreuilBenne.Safety.ErrorId;M2_TensionedCable_DI;M1M2_TopPositionFree_DI;M1TreuilRetenue.State.MeasuredSpeed_Mps;M2TreuilBenne.State.MeasuredSpeed_Mps;M1M2Sync.State.DeltaPos_M;PRG_02_Acquisition.Data.EncoderM1.Measurement.SignedSpeed_Mps;PRG_02_Acquisition.Data.EncoderM2.Measurement.SignedSpeed_Mps;M2TreuilBenne.Bucket.State.BucketOpening_Pct;PRG_04_Treuils_Benne.Data.ArmingPermit;PRG_04_Treuils_Benne.Data.WinchM1State.CommandedAscent;PRG_04_Treuils_Benne.Data.WinchM1State.DirectionChangePending;PRG_04_Treuils_Benne.Data.WinchM1State.DirectionChangeDelayElapsed;PRG_04_Treuils_Benne.instWinchM1.DirectionInterlock.EnableRising;PRG_04_Treuils_Benne.Data.WinchM2State.CommandedAscent;PRG_04_Treuils_Benne.Data.WinchM2State.DirectionChangePending;PRG_04_Treuils_Benne.Data.WinchM2State.DirectionChangeDelayElapsed
28414;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;0;0;0;0;0;0
28515;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;0;0;0;0;0;0
28616;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;0;0;0;0;0;0
28717;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;0;0;0;0;0;0
28819;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;0;0;0;0;0;0
28919;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;0;0;0;0;0;0
29021;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;0;0;0;0;0;0
29121;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;0;0;0;0;0;0
29222;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;0;0;0;0;0;0
29323;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;0;0;0;0;0;0
29423;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;0;0;0;0;0;0
29523;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4865;0;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;0;0;0;0;0;0
29623;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4658;0;0;798888;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;0;0;0;0;0;0
29724;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4370;12.600000381469727;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;74;0;0;0;0
29824;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3955;20.900001525878906;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;179;0;0;0;0
29925;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3496;30.079999923706055;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;275;0;0;0;0
30024;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3291;34.180000305175781;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;378;0;0;0;0
30126;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3086;38.280002593994141;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;482;0;0;0;0
30225;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2816;43.680000305175781;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;578;0;0;0;0
30327;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2465;50.700004577636719;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;676;0;0;0;0
30428;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980;60.399997711181641;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;779;0;0;0;0
30529;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1695;66.0999984741211;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;884;0;0;0;0
30628;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1533;69.340003967285156;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;978;0;0;0;0
30730;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1258;74.839996337890625;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;1085;0;0;0;0
30831;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;925;81.5;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;1179;0;0;0;0
30932;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;460;90.800003051757813;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;1282;0;0;0;0
31034;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;98.0999984741211;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;1385;0;0;0;0
31134;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;1482;0;0;0;0
31234;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;1586;0;0;0;0
31335;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;1691;0;0;0;0
31436;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;1785;0;0;0;0
31537;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;1889;0;0;0;0
31638;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;1995;0;0;0;0
31738;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;2092;0;0;0;0
31836;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;2185;0;0;0;0
31938;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;2292;0;0;0;0
32038;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;2386;0;0;0;0
32138;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;2491;0;0;0;0
32241;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;2597;0;0;0;0
32340;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;2691;0;0;0;0
32442;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;2796;0;0;0;0
32541;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;2893;0;0;0;0
32644;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;2995;0;0;0;0
32744;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;3100;0;0;0;0
32844;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;3198;0;0;0;0
32945;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;3293;0;0;0;0
33046;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;3397;0;0;0;0
33148;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;3500;0;0;0;0
33249;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;3604;0;0;0;0
33350;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;3707;0;0;0;0
33450;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;3803;0;0;0;0
33549;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;3899;0;0;0;0
33649;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;4004;0;0;0;0
33749;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;4097;0;0;0;0
33849;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;4202;0;0;0;0
33949;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;4297;0;0;0;0
34050;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;4403;0;0;0;0
34150;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;4498;0;0;0;0
34251;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;4602;0;0;0;0
34352;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;4707;0;0;0;0
34452;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;4803;0;0;0;0
34554;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;4909;0;0;0;0
34654;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;5003;0;0;0;0
34754;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;5106;0;0;0;0
34854;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;5203;0;0;0;0
34955;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;5309;0;0;0;0
35055;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;5405;0;0;0;0
35156;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;5503;0;0;0;0
35256;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2500;50;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;5609;0;0;0;0
35357;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4750;0;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;0;0;0;0;0;0
35459;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;798888;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;0;0;0;0;0;0
35559;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;798888;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;0;0;0;0;0;0
35660;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;798888;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;0;0;0;0;0;0
35760;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;798888;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;0;0;0;0;0;0
35861;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;798888;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;0;0;0;0;0;0
35961;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;798888;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;0;0;0;0;0;0
36061;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;798888;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;0;0;0;0;0;0
36162;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;798888;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;0;0;0;0;0;0
36263;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;798888;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;0;0;0;0;0;0
36362;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4865;0;0;798888;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;0;0;0;0;0;0
36464;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4658;6.8400001525878906;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;10;0;0;0;0
36565;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4333;13.339999198913574;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;117;0;0;0;0
36664;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3955;20.900001525878906;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;213;0;0;0;0
36764;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3496;30.079999923706055;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;309;0;0;0;0
36864;-0.16455078125;0.930908203125;15.930908203125;0;16.095458984375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3291;34.180000305175781;0;798888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.095458984375;0;0;0;1;0;1;414;0;0;0;0
