Timestamp_ms;PRG_03_Modes_Cycle.instCycleSemiAuto.CycleStep;PRG_03_Modes_Cycle.instCycleSemiAuto.Lifecycle.Busy;PRG_03_Modes_Cycle.instCycleSemiAuto.WaitingForOperator;PRG_03_Modes_Cycle.instCycleSemiAuto.WaitingForProcess;PRG_03_Modes_Cycle.instCycleSemiAuto.Fault.Error;PRG_02_Acquisition.Data.Joystick.DeadmanArmed;PRG_02_Acquisition.Data.Joystick.AtNeutralXY;PRG_02_Acquisition.Data.Joystick.AxisY.Deflection;PRG_02_Acquisition.Data.EncoderM1.Measurement.CablePosM;PRG_02_Acquisition.Data.EncoderM2.Measurement.CablePosM;M1TreuilRetenue.State.StepNumber;M2TreuilBenne.State.StepNumber;M1_M2_KoboldBottomTouch_DI;M1_M2_KoboldMeasureEnable_RQ;M3Translation.State.AtP1;M3Translation.State.AtTremie;M3Translation.State.EstimatedPosM3_M;PRG_04_Treuils_Benne.instWinchStateProjection.InterlockM2.MotorRequest;PRG_06_Outputs.instWinchOutputInterlockM2.MotorRequest;M1TreuilRetenue.State.Position_M;M2TreuilBenne.Bucket.State.M2PositionCorrected;IoHw.Out.M1_RelayAscent_RQ;IoHw.Out.M2_RelayAscent_Close_RQ;IoHw.Out.M1_SpeedContactor_1_DQ;IoHw.Out.M2_SpeedContactor_1_DQ;M1_SpeedContactor_3_DQ;M2_SpeedContactor_3_DQ;M2TreuilBenne.Bucket.State.BucketOpening_Pct;PRG_04_Treuils_Benne.Data.ArmingPermit;PRG_05_Translation.TranslationFinalInterlockRequest.ReqTremieSemantic;M3_CommandWord;M3_SetpointFrequencyHz;M3_BrakeRelease_RQ;IoHw.In.Hardware.Operator.JoyXRaw_ANA1;IoHw.In.Hardware.Operator.JoyYRaw_ANA2;M1TreuilRetenue.Safety.ErrorMecaB;M1TreuilRetenue.Safety.ErrorId;IoHw.In.Hardware.Winch.M1_ContactorsReleased_DI;IoHw.In.Hardware.Winch.M2_ContactorsReleased_DI;GVL_Troubleshooting.I_LevageUnitaireM1.Inputs_100.Idx104_BrakeApplied;IoHw.In.Hardware.Winch.M2_TensionedCable_DI;PRG_07_Supervision.instTroubleshootingView.WinchM2.Safety.ErrorId;PRG_02_Acquisition.instSimBench.MotorIsStalledM1;PRG_02_Acquisition.instSimBench.MotorIsStalledM2
67760;12;1;0;1;0;1;0;100;2.40966796875;16.256591796875;1;1;0;0;1;0;20;1;1;2.40966796875;1.256591796875;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
67860;12;1;0;1;0;1;0;100;2.509765625;16.356689453125;1;1;0;0;1;0;20;1;1;2.509765625;1.356689453125;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
67961;12;1;0;1;0;1;0;100;2.599853515625;16.44677734375;1;1;0;0;1;0;20;1;1;2.599853515625;1.44677734375;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
68060;12;1;0;1;0;1;0;100;2.699951171875;16.546875;1;1;0;0;1;0;20;1;1;2.699951171875;1.546875;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
68161;12;1;0;1;0;1;0;100;2.7900390625;16.636962890625;1;1;0;0;1;0;20;1;1;2.7900390625;1.636962890625;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
68260;12;1;0;1;0;1;0;100;2.89013671875;16.737060546875;1;1;0;0;1;0;20;1;1;2.880126953125;1.72705078125;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
68360;12;1;0;1;0;1;0;100;2.980224609375;16.8271484375;1;1;0;0;1;0;20;1;1;2.980224609375;1.8271484375;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
68460;12;1;0;1;0;1;0;100;3.080322265625;16.92724609375;1;1;0;0;1;0;20;1;1;3.080322265625;1.92724609375;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
68561;12;1;0;1;0;1;0;100;3.17041015625;17.017333984375;1;1;0;0;1;0;20;1;1;3.17041015625;2.017333984375;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
68660;12;1;0;1;0;1;0;100;3.2705078125;17.117431640625;1;1;0;0;1;0;20;1;1;3.2705078125;2.117431640625;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
68761;12;1;0;1;0;1;0;100;3.360595703125;17.20751953125;1;1;0;0;1;0;20;1;1;3.360595703125;2.20751953125;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
68860;12;1;0;1;0;1;0;100;3.45068359375;17.297607421875;1;1;0;0;1;0;20;1;1;3.45068359375;2.297607421875;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
68962;12;1;0;1;0;1;0;100;3.55078125;17.397705078125;1;1;0;0;1;0;20;1;1;3.55078125;2.397705078125;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
69060;12;1;0;1;0;1;0;100;3.65087890625;17.497802734375;1;1;0;0;1;0;20;1;1;3.65087890625;2.497802734375;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
69162;12;1;0;1;0;1;0;100;3.740966796875;17.587890625;1;1;0;0;1;0;20;1;1;3.740966796875;2.587890625;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
69261;12;1;0;1;0;1;0;100;3.841064453125;17.68798828125;1;1;0;0;1;0;20;1;1;3.8310546875;2.677978515625;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
69362;12;1;0;1;0;1;0;100;3.93115234375;17.778076171875;1;1;0;0;1;0;20;1;1;3.93115234375;2.778076171875;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
69461;12;1;0;1;0;1;0;100;4.03125;17.878173828125;1;1;0;0;1;0;20;1;1;4.03125;2.878173828125;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
69563;12;1;0;1;0;1;0;100;4.121337890625;17.96826171875;1;1;0;0;1;0;20;1;1;4.121337890625;2.96826171875;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
69662;12;1;0;1;0;1;0;100;4.221435546875;18.068359375;1;1;0;0;1;0;20;1;1;4.221435546875;3.068359375;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
69763;12;1;0;1;0;1;0;100;4.3115234375;18.158447265625;1;1;0;0;1;0;20;1;1;4.3115234375;3.158447265625;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
69864;12;1;0;1;0;1;0;100;4.401611328125;18.24853515625;1;1;0;0;1;0;20;1;1;4.401611328125;3.24853515625;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
69965;12;1;0;1;0;1;0;100;4.501708984375;18.3486328125;1;1;0;0;1;0;20;1;1;4.501708984375;3.3486328125;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
70064;12;1;0;1;0;1;0;100;4.591796875;18.438720703125;1;1;0;0;1;0;20;1;1;4.591796875;3.438720703125;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
70165;12;1;0;1;0;1;0;100;4.681884765625;18.52880859375;1;1;0;0;1;0;20;1;1;4.681884765625;3.52880859375;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
70266;12;1;0;1;0;1;0;100;4.781982421875;18.62890625;1;1;0;0;1;0;20;1;1;4.781982421875;3.62890625;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
70366;12;1;0;1;0;1;0;100;4.8720703125;18.718994140625;1;1;0;0;1;0;20;1;1;4.8720703125;3.718994140625;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
70465;12;1;0;1;0;1;0;100;4.97216796875;18.819091796875;1;1;0;0;1;0;20;1;1;4.97216796875;3.819091796875;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
70567;12;1;0;1;0;1;0;100;5.062255859375;18.9091796875;1;1;0;0;1;0;20;1;1;5.062255859375;3.9091796875;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
70668;12;1;0;1;0;1;0;100;5.162353515625;19.00927734375;1;1;0;0;1;0;20;1;1;5.162353515625;4.00927734375;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
70767;12;1;0;1;0;1;0;100;5.262451171875;19.109375;1;1;0;0;1;0;20;1;1;5.262451171875;4.109375;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
70869;12;1;0;1;0;1;0;100;5.3525390625;19.199462890625;1;1;0;0;1;0;20;1;1;5.3525390625;4.199462890625;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
70968;12;1;0;1;0;1;0;100;5.442626953125;19.28955078125;1;1;0;0;1;0;20;1;1;5.442626953125;4.28955078125;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
71068;12;1;0;1;0;1;0;100;5.542724609375;19.3896484375;1;1;0;0;1;0;20;1;1;5.542724609375;4.3896484375;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
71170;12;1;0;1;0;1;0;100;5.642822265625;19.48974609375;1;1;0;0;1;0;20;1;1;5.642822265625;4.48974609375;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
71270;12;1;0;1;0;1;0;100;5.73291015625;19.579833984375;1;1;0;0;1;0;20;1;1;5.73291015625;4.579833984375;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
71372;12;1;0;1;0;1;0;100;5.8330078125;19.679931640625;1;1;0;0;1;0;20;1;1;5.8330078125;4.679931640625;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
71472;12;1;0;1;0;1;0;100;5.923095703125;19.77001953125;1;1;0;0;1;0;20;1;1;5.923095703125;4.77001953125;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
71573;12;1;0;1;0;1;0;100;6.01318359375;19.860107421875;1;1;0;0;1;0;20;1;1;6.01318359375;4.860107421875;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
71674;12;1;0;1;0;1;0;100;6.11328125;19.960205078125;1;1;0;0;1;0;20;1;1;6.11328125;4.960205078125;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
71773;12;1;0;1;0;1;0;100;6.203369140625;20.05029296875;1;1;0;0;1;0;20;1;1;6.203369140625;5.05029296875;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
71873;12;1;0;1;0;1;0;100;6.303466796875;20.150390625;1;1;0;0;1;0;20;1;1;6.303466796875;5.150390625;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
71973;12;1;0;1;0;1;0;100;6.3935546875;20.240478515625;1;1;0;0;1;0;20;1;1;6.3935546875;5.240478515625;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
72074;12;1;0;1;0;1;0;100;6.49365234375;20.340576171875;1;1;0;0;1;0;20;1;1;6.49365234375;5.340576171875;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
72174;12;1;0;1;0;1;0;100;6.583740234375;20.4306640625;1;1;0;0;1;0;20;1;1;6.583740234375;5.4306640625;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
72274;12;1;0;1;0;1;0;100;6.683837890625;20.53076171875;1;1;0;0;1;0;20;1;1;6.683837890625;5.53076171875;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
72374;12;1;0;1;0;1;0;100;6.77392578125;20.620849609375;1;1;0;0;1;0;20;1;1;6.77392578125;5.620849609375;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
72477;12;1;0;1;0;1;0;100;6.8740234375;20.720947265625;1;1;0;0;1;0;20;1;1;6.8740234375;5.720947265625;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
72579;12;1;0;1;0;1;0;100;6.97412109375;20.821044921875;1;1;0;0;1;0;20;1;1;6.97412109375;5.821044921875;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
72677;12;1;0;1;0;1;0;100;7.064208984375;20.9111328125;1;1;0;0;1;0;20;1;1;7.064208984375;5.9111328125;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
72778;12;1;0;1;0;1;0;100;7.164306640625;21.01123046875;1;1;0;0;1;0;20;1;1;7.164306640625;6.01123046875;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
72878;12;1;0;1;0;1;0;100;7.25439453125;21.101318359375;1;1;0;0;1;0;20;1;1;7.25439453125;6.101318359375;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
72980;12;1;0;1;0;1;0;100;7.3544921875;21.201416015625;1;1;0;0;1;0;20;1;1;7.3544921875;6.201416015625;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
73083;12;1;0;1;0;1;0;100;7.45458984375;21.301513671875;1;1;0;0;1;0;20;1;1;7.45458984375;6.301513671875;1;1;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;0;0;0;1;0;0;0
73183;13;1;0;1;0;1;0;100;7.5546875;21.401611328125;0;0;0;0;1;0;20;0;0;7.5546875;6.401611328125;0;0;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
73282;13;1;0;1;0;1;0;100;7.644775390625;21.49169921875;0;0;0;0;1;0;20;0;0;7.644775390625;6.49169921875;0;0;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
73384;13;1;0;1;0;1;0;100;7.744873046875;21.591796875;0;0;0;0;1;0;20;0;0;7.744873046875;6.591796875;0;0;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
73484;13;1;0;1;0;1;0;100;7.8349609375;21.681884765625;0;0;0;0;1;0;20;0;0;7.8349609375;6.681884765625;0;0;0;0;0;0;7.6871743202209473;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
73585;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
73685;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
73785;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
73885;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
73985;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
74087;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
74187;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
74290;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
74390;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
74491;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
74592;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
74692;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
74794;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
74893;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
74995;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
75096;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
75197;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
75296;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
75397;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
75497;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
75598;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
75698;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
75799;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
75899;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
76001;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
76100;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
76202;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
76302;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
76401;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
76503;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
76605;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
76706;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
76806;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
76906;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
77008;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
77108;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
77209;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
77311;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
77411;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
77511;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
77612;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
77712;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
77811;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
77912;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
78011;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
78111;13;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
78211;14;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
78312;14;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
78413;14;1;0;1;0;1;0;100;7.85498046875;21.7119140625;0;0;0;0;1;0;20;0;0;7.85498046875;6.7119140625;0;0;0;0;0;0;7.6204428672790527;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
